burst_group_id,farm_source,n_passages,member_passages,n_images,bcs_classes,primary_bcs,sample_files,merge_reason,assigned_split
YM_burst_1289,YM_Farm2,1,YM_309,6,{'3.5': 6},3.5,YM_309_1.jpg;YM_309_2.jpg;YM_309_3.jpg,singleton_passage,train
YM_burst_1290,YM_Farm2,1,YM_31,6,{'3.75': 6},3.75,YM_31_1.jpg;YM_31_2.jpg;YM_31_3.jpg,singleton_passage,train
YM_burst_1291,YM_Farm2,1,YM_310,8,{'3.25': 8},3.25,YM_310_1.jpg;YM_310_2.jpg;YM_310_3.jpg,singleton_passage,train
YM_burst_1292,YM_Farm2,1,YM_311,6,{'3.75': 6},3.75,YM_311_1.jpg;YM_311_2.jpg;YM_311_3.jpg,singleton_passage,val
YM_burst_1293,YM_Farm2,1,YM_312,6,{'4.0': 6},4.0,YM_312_1.jpg;YM_312_2.jpg;YM_312_3.jpg,singleton_passage,train
YM_burst_1294,YM_Farm2,1,YM_313,6,{'3.25': 6},3.25,YM_313_1.jpg;YM_313_2.jpg;YM_313_3.jpg,singleton_passage,train
YM_burst_1295,YM_Farm2,1,YM_314,6,{'3.5': 6},3.5,YM_314_1.jpg;YM_314_2.jpg;YM_314_3.jpg,singleton_passage,train
YM_burst_1296,YM_Farm2,1,YM_315,7,{'3.25': 7},3.25,YM_315_1.jpg;YM_315_2.jpg;YM_315_3.jpg,singleton_passage,val
YM_burst_1297,YM_Farm2,1,YM_316,5,{'4.0': 5},4.0,YM_316_1.jpg;YM_316_2.jpg;YM_316_3.jpg,singleton_passage,train
YM_burst_1298,YM_Farm2,1,YM_317,5,{'3.25': 5},3.25,YM_317_1.jpg;YM_317_2.jpg;YM_317_3.jpg,singleton_passage,test
YM_burst_1299,YM_Farm2,1,YM_318,5,{'3.5': 5},3.5,YM_318_1.jpg;YM_318_2.jpg;YM_318_3.jpg,singleton_passage,train
YM_burst_1300,YM_Farm2,1,YM_319,6,{'3.5': 6},3.5,YM_319_1.jpg;YM_319_2.jpg;YM_319_3.jpg,singleton_passage,train
YM_burst_1301,YM_Farm2,1,YM_32,7,{'3.5': 7},3.5,YM_32_1.jpg;YM_32_2.jpg;YM_32_3.jpg,singleton_passage,train
YM_burst_1302,YM_Farm2,1,YM_320,6,{'3.75': 6},3.75,YM_320_1.jpg;YM_320_2.jpg;YM_320_3.jpg,singleton_passage,test
YM_burst_1303,YM_Farm2,1,YM_321,10,{'3.5': 10},3.5,YM_321_1.jpg;YM_321_10.jpg;YM_321_2.jpg,singleton_passage,train
YM_burst_1304,YM_Farm2,1,YM_322,6,{'3.5': 6},3.5,YM_322_1.jpg;YM_322_2.jpg;YM_322_3.jpg,singleton_passage,train
YM_burst_1305,YM_Farm2,1,YM_323,5,{'3.5': 5},3.5,YM_323_1.jpg;YM_323_2.jpg;YM_323_3.jpg,singleton_passage,train
YM_burst_1306,YM_Farm2,1,YM_324,11,{'3.5': 11},3.5,YM_324_1.jpg;YM_324_10.jpg;YM_324_11.jpg,singleton_passage,train
YM_burst_1307,YM_Farm2,1,YM_325,4,{'3.5': 4},3.5,YM_325_1.jpg;YM_325_2.jpg;YM_325_3.jpg,singleton_passage,test
YM_burst_1308,YM_Farm2,1,YM_326,4,{'3.5': 4},3.5,YM_326_1.jpg;YM_326_2.jpg;YM_326_3.jpg,singleton_passage,train
YM_burst_1309,YM_Farm2,1,YM_327,5,{'3.25': 5},3.25,YM_327_1.jpg;YM_327_2.jpg;YM_327_3.jpg,singleton_passage,train
YM_burst_1310,YM_Farm2,1,YM_328,5,{'3.5': 5},3.5,YM_328_1.jpg;YM_328_2.jpg;YM_328_3.jpg,singleton_passage,train
YM_burst_1311,YM_Farm2,1,YM_329,3,{'4.0': 3},4.0,YM_329_1.jpg;YM_329_2.jpg;YM_329_3.jpg,singleton_passage,val
YM_burst_1312,YM_Farm2,1,YM_33,5,{'3.5': 5},3.5,YM_33_1.jpg;YM_33_2.jpg;YM_33_3.jpg,singleton_passage,test
YM_burst_1313,YM_Farm2,1,YM_330,7,{'4.0': 7},4.0,YM_330_1.jpg;YM_330_2.jpg;YM_330_3.jpg,singleton_passage,train
YM_burst_1314,YM_Farm2,1,YM_331,7,{'3.75': 7},3.75,YM_331_1.jpg;YM_331_2.jpg;YM_331_3.jpg,singleton_passage,train
YM_burst_1315,YM_Farm2,1,YM_332,3,{'3.25': 3},3.25,YM_332_1.jpg;YM_332_2.jpg;YM_332_3.jpg,singleton_passage,val
YM_burst_1316,YM_Farm2,1,YM_333,5,{'3.5': 5},3.5,YM_333_1.jpg;YM_333_2.jpg;YM_333_3.jpg,singleton_passage,train
YM_burst_1317,YM_Farm2,1,YM_334,4,{'3.75': 4},3.75,YM_334_1.jpg;YM_334_2.jpg;YM_334_3.jpg,singleton_passage,train
YM_burst_1318,YM_Farm2,1,YM_335,6,{'4.0': 6},4.0,YM_335_1.jpg;YM_335_2.jpg;YM_335_3.jpg,singleton_passage,train
YM_burst_1319,YM_Farm2,1,YM_336,4,{'3.25': 4},3.25,YM_336_1.jpg;YM_336_2.jpg;YM_336_3.jpg,singleton_passage,test
YM_burst_1320,YM_Farm2,1,YM_337,4,{'3.5': 4},3.5,YM_337_1.jpg;YM_337_2.jpg;YM_337_3.jpg,singleton_passage,test
YM_burst_1321,YM_Farm2,1,YM_338,11,{'4.0': 11},4.0,YM_338_1.jpg;YM_338_10.jpg;YM_338_11.jpg,singleton_passage,train
YM_burst_1322,YM_Farm2,1,YM_339,6,{'3.5': 6},3.5,YM_339_1.jpg;YM_339_2.jpg;YM_339_3.jpg,singleton_passage,train
YM_burst_1323,YM_Farm2,1,YM_34,2,{'3.75': 2},3.75,YM_34_1.jpg;YM_34_2.jpg,singleton_passage,train
YM_burst_1324,YM_Farm2,1,YM_340,5,{'3.5': 5},3.5,YM_340_1.jpg;YM_340_2.jpg;YM_340_3.jpg,singleton_passage,train
YM_burst_1325,YM_Farm2,1,YM_341,6,{'4.25': 6},4.25,YM_341_1.jpg;YM_341_2.jpg;YM_341_3.jpg,singleton_passage,train
YM_burst_1326,YM_Farm2,1,YM_342,5,{'3.25': 5},3.25,YM_342_1.jpg;YM_342_2.jpg;YM_342_3.jpg,singleton_passage,train
YM_burst_1327,YM_Farm2,1,YM_343,9,{'3.75': 9},3.75,YM_343_1.jpg;YM_343_2.jpg;YM_343_3.jpg,singleton_passage,train
YM_burst_1328,YM_Farm2,1,YM_344,4,{'3.75': 4},3.75,YM_344_1.jpg;YM_344_2.jpg;YM_344_3.jpg,singleton_passage,test
YM_burst_1329,YM_Farm2,1,YM_345,4,{'3.25': 4},3.25,YM_345_1.jpg;YM_345_2.jpg;YM_345_3.jpg,singleton_passage,test
YM_burst_1330,YM_Farm2,1,YM_346,5,{'3.25': 5},3.25,YM_346_1.jpg;YM_346_2.jpg;YM_346_3.jpg,singleton_passage,train
YM_burst_1331,YM_Farm2,1,YM_347,4,{'3.75': 4},3.75,YM_347_1.jpg;YM_347_2.jpg;YM_347_3.jpg,singleton_passage,test
YM_burst_1332,YM_Farm2,1,YM_348,6,{'4.0': 6},4.0,YM_348_1.jpg;YM_348_2.jpg;YM_348_3.jpg,singleton_passage,train
YM_burst_1333,YM_Farm2,1,YM_349,7,{'3.25': 7},3.25,YM_349_1.jpg;YM_349_2.jpg;YM_349_3.jpg,singleton_passage,val
YM_burst_1334,YM_Farm2,1,YM_35,7,{'4.25': 7},4.25,YM_35_1.jpg;YM_35_2.jpg;YM_35_3.jpg,singleton_passage,train
YM_burst_1335,YM_Farm2,1,YM_350,4,{'3.75': 4},3.75,YM_350_1.jpg;YM_350_2.jpg;YM_350_3.jpg,singleton_passage,train
YM_burst_1336,YM_Farm2,1,YM_351,3,{'3.75': 3},3.75,YM_351_1.jpg;YM_351_2.jpg;YM_351_3.jpg,singleton_passage,train
YM_burst_1337,YM_Farm2,1,YM_352,6,{'3.5': 6},3.5,YM_352_1.jpg;YM_352_2.jpg;YM_352_3.jpg,singleton_passage,train
YM_burst_1338,YM_Farm2,1,YM_353,5,{'4.0': 5},4.0,YM_353_1.jpg;YM_353_2.jpg;YM_353_3.jpg,singleton_passage,train
YM_burst_1339,YM_Farm2,1,YM_354,5,{'4.0': 5},4.0,YM_354_1.jpg;YM_354_2.jpg;YM_354_3.jpg,singleton_passage,test
YM_burst_1340,YM_Farm2,1,YM_355,6,{'4.0': 6},4.0,YM_355_1.jpg;YM_355_2.jpg;YM_355_3.jpg,singleton_passage,test
YM_burst_1341,YM_Farm2,1,YM_356,4,{'3.75': 4},3.75,YM_356_1.jpg;YM_356_2.jpg;YM_356_3.jpg,singleton_passage,train
YM_burst_1342,YM_Farm2,1,YM_357,4,{'4.0': 4},4.0,YM_357_1.jpg;YM_357_2.jpg;YM_357_3.jpg,singleton_passage,train
YM_burst_1343,YM_Farm2,1,YM_358,4,{'3.75': 4},3.75,YM_358_1.jpg;YM_358_2.jpg;YM_358_3.jpg,singleton_passage,test
YM_burst_1344,YM_Farm2,1,YM_359,7,{'4.0': 7},4.0,YM_359_1.jpg;YM_359_2.jpg;YM_359_3.jpg,singleton_passage,train
YM_burst_1345,YM_Farm2,1,YM_36,3,{'4.0': 3},4.0,YM_36_1.jpg;YM_36_2.jpg;YM_36_3.jpg,singleton_passage,train
YM_burst_1346,YM_Farm2,1,YM_360,6,{'3.5': 6},3.5,YM_360_1.jpg;YM_360_2.jpg;YM_360_3.jpg,singleton_passage,train
YM_burst_1347,YM_Farm2,1,YM_361,9,{'4.0': 9},4.0,YM_361_1.jpg;YM_361_2.jpg;YM_361_3.jpg,singleton_passage,train
YM_burst_1348,YM_Farm2,1,YM_362,9,{'3.5': 9},3.5,YM_362_1.jpg;YM_362_2.jpg;YM_362_3.jpg,singleton_passage,train
YM_burst_1349,YM_Farm2,1,YM_363,5,{'4.25': 5},4.25,YM_363_1.jpg;YM_363_2.jpg;YM_363_3.jpg,singleton_passage,train
YM_burst_1350,YM_Farm2,1,YM_364,9,{'4.0': 9},4.0,YM_364_1.jpg;YM_364_2.jpg;YM_364_3.jpg,singleton_passage,train
YM_burst_1351,YM_Farm2,1,YM_365,5,{'4.25': 5},4.25,YM_365_1.jpg;YM_365_2.jpg;YM_365_3.jpg,singleton_passage,train
YM_burst_1352,YM_Farm2,1,YM_366,4,{'3.75': 4},3.75,YM_366_1.jpg;YM_366_2.jpg;YM_366_3.jpg,singleton_passage,train
YM_burst_1353,YM_Farm2,1,YM_367,4,{'4.25': 4},4.25,YM_367_1.jpg;YM_367_2.jpg;YM_367_3.jpg,singleton_passage,test
YM_burst_1354,YM_Farm2,1,YM_368,5,{'4.0': 5},4.0,YM_368_1.jpg;YM_368_2.jpg;YM_368_3.jpg,singleton_passage,train
YM_burst_1355,YM_Farm2,1,YM_369,10,{'3.5': 10},3.5,YM_369_1.jpg;YM_369_10.jpg;YM_369_2.jpg,singleton_passage,val
YM_burst_1356,YM_Farm2,1,YM_37,5,{'3.5': 5},3.5,YM_37_1.jpg;YM_37_2.jpg;YM_37_3.jpg,singleton_passage,train
YM_burst_1357,YM_Farm2,1,YM_370,5,{'4.25': 5},4.25,YM_370_1.jpg;YM_370_2.jpg;YM_370_3.jpg,singleton_passage,val
YM_burst_1358,YM_Farm2,1,YM_371,10,{'4.25': 10},4.25,YM_371_1.jpg;YM_371_10.jpg;YM_371_2.jpg,singleton_passage,val
YM_burst_1359,YM_Farm2,1,YM_372,8,{'3.25': 8},3.25,YM_372_1.jpg;YM_372_2.jpg;YM_372_3.jpg,singleton_passage,test
YM_burst_1360,YM_Farm2,1,YM_373,10,{'3.75': 10},3.75,YM_373_1.jpg;YM_373_10.jpg;YM_373_2.jpg,singleton_passage,train
YM_burst_1361,YM_Farm2,1,YM_374,9,{'3.75': 9},3.75,YM_374_1.jpg;YM_374_2.jpg;YM_374_3.jpg,singleton_passage,val
YM_burst_1362,YM_Farm2,1,YM_375,11,{'3.5': 11},3.5,YM_375_1.jpg;YM_375_10.jpg;YM_375_11.jpg,singleton_passage,train
YM_burst_1363,YM_Farm2,1,YM_376,5,{'4.0': 5},4.0,YM_376_1.jpg;YM_376_2.jpg;YM_376_3.jpg,singleton_passage,val
YM_burst_1364,YM_Farm2,1,YM_377,10,{'4.0': 10},4.0,YM_377_1.jpg;YM_377_10.jpg;YM_377_2.jpg,singleton_passage,val
YM_burst_1365,YM_Farm2,1,YM_378,6,{'3.75': 6},3.75,YM_378_1.jpg;YM_378_2.jpg;YM_378_3.jpg,singleton_passage,val
YM_burst_1366,YM_Farm2,1,YM_379,6,{'3.75': 6},3.75,YM_379_1.jpg;YM_379_2.jpg;YM_379_3.jpg,singleton_passage,train
YM_burst_1367,YM_Farm2,1,YM_38,4,{'3.75': 4},3.75,YM_38_1.jpg;YM_38_2.jpg;YM_38_3.jpg,singleton_passage,train
YM_burst_1368,YM_Farm2,1,YM_380,7,{'3.75': 7},3.75,YM_380_1.jpg;YM_380_2.jpg;YM_380_3.jpg,singleton_passage,test
YM_burst_1369,YM_Farm2,1,YM_381,8,{'4.0': 8},4.0,YM_381_1.jpg;YM_381_2.jpg;YM_381_3.jpg,singleton_passage,test
YM_burst_1370,YM_Farm2,1,YM_382,8,{'3.5': 8},3.5,YM_382_1.jpg;YM_382_2.jpg;YM_382_3.jpg,singleton_passage,train
YM_burst_1371,YM_Farm2,1,YM_383,4,{'4.0': 4},4.0,YM_383_1.jpg;YM_383_2.jpg;YM_383_3.jpg,singleton_passage,train
YM_burst_1372,YM_Farm2,1,YM_384,5,{'4.0': 5},4.0,YM_384_1.jpg;YM_384_2.jpg;YM_384_3.jpg,singleton_passage,train
YM_burst_1373,YM_Farm2,1,YM_385,5,{'4.25': 5},4.25,YM_385_1.jpg;YM_385_2.jpg;YM_385_3.jpg,singleton_passage,val
YM_burst_1374,YM_Farm2,1,YM_386,6,{'3.5': 6},3.5,YM_386_1.jpg;YM_386_2.jpg;YM_386_3.jpg,singleton_passage,train
YM_burst_1375,YM_Farm2,1,YM_387,4,{'3.5': 4},3.5,YM_387_1.jpg;YM_387_2.jpg;YM_387_3.jpg,singleton_passage,train
YM_burst_1376,YM_Farm2,1,YM_388,7,{'4.0': 7},4.0,YM_388_1.jpg;YM_388_2.jpg;YM_388_3.jpg,singleton_passage,test
YM_burst_1377,YM_Farm2,1,YM_389,6,{'4.0': 6},4.0,YM_389_1.jpg;YM_389_2.jpg;YM_389_3.jpg,singleton_passage,train
YM_burst_1378,YM_Farm2,1,YM_39,6,{'4.25': 6},4.25,YM_39_1.jpg;YM_39_2.jpg;YM_39_3.jpg,singleton_passage,train
YM_burst_1379,YM_Farm2,1,YM_390,6,{'3.75': 6},3.75,YM_390_1.jpg;YM_390_2.jpg;YM_390_3.jpg,singleton_passage,train
YM_burst_1380,YM_Farm2,1,YM_391,5,{'4.0': 5},4.0,YM_391_1.jpg;YM_391_2.jpg;YM_391_3.jpg,singleton_passage,test
YM_burst_1381,YM_Farm2,1,YM_392,7,{'4.0': 7},4.0,YM_392_1.jpg;YM_392_2.jpg;YM_392_3.jpg,singleton_passage,train
YM_burst_1382,YM_Farm2,1,YM_393,6,{'3.75': 6},3.75,YM_393_1.jpg;YM_393_2.jpg;YM_393_3.jpg,singleton_passage,val
YM_burst_1383,YM_Farm2,1,YM_394,13,{'4.0': 13},4.0,YM_394_1.jpg;YM_394_10.jpg;YM_394_11.jpg,singleton_passage,train
YM_burst_1384,YM_Farm2,1,YM_395,6,{'3.75': 6},3.75,YM_395_1.jpg;YM_395_2.jpg;YM_395_3.jpg,singleton_passage,train
YM_burst_1385,YM_Farm2,1,YM_396,9,{'4.0': 9},4.0,YM_396_1.jpg;YM_396_2.jpg;YM_396_3.jpg,singleton_passage,train
YM_burst_1386,YM_Farm2,1,YM_397,5,{'4.0': 5},4.0,YM_397_1.jpg;YM_397_2.jpg;YM_397_3.jpg,singleton_passage,test
YM_burst_1387,YM_Farm2,1,YM_398,9,{'3.5': 9},3.5,YM_398_1.jpg;YM_398_2.jpg;YM_398_3.jpg,singleton_passage,train
YM_burst_1388,YM_Farm2,1,YM_399,7,{'3.5': 7},3.5,YM_399_1.jpg;YM_399_2.jpg;YM_399_3.jpg,singleton_passage,train
YM_burst_1389,YM_Farm2,1,YM_4,4,{'3.5': 4},3.5,YM_4_1.jpg;YM_4_2.jpg;YM_4_3.jpg,singleton_passage,val
YM_burst_1390,YM_Farm2,1,YM_40,6,{'3.25': 6},3.25,YM_40_1.jpg;YM_40_2.jpg;YM_40_3.jpg,singleton_passage,train
YM_burst_1391,YM_Farm2,1,YM_400,8,{'3.75': 8},3.75,YM_400_1.jpg;YM_400_2.jpg;YM_400_3.jpg,singleton_passage,train
YM_burst_1392,YM_Farm2,1,YM_401,6,{'3.75': 6},3.75,YM_401_1.jpg;YM_401_2.jpg;YM_401_3.jpg,singleton_passage,train
YM_burst_1393,YM_Farm2,1,YM_402,6,{'3.5': 6},3.5,YM_402_1.jpg;YM_402_2.jpg;YM_402_3.jpg,singleton_passage,train
YM_burst_1394,YM_Farm2,1,YM_403,5,{'4.25': 5},4.25,YM_403_1.jpg;YM_403_2.jpg;YM_403_3.jpg,singleton_passage,train
YM_burst_1395,YM_Farm2,1,YM_404,5,{'3.5': 5},3.5,YM_404_1.jpg;YM_404_2.jpg;YM_404_3.jpg,singleton_passage,train
YM_burst_1396,YM_Farm2,1,YM_405,8,{'4.0': 8},4.0,YM_405_1.jpg;YM_405_2.jpg;YM_405_3.jpg,singleton_passage,test
YM_burst_1397,YM_Farm2,1,YM_406,5,{'4.0': 5},4.0,YM_406_1.jpg;YM_406_2.jpg;YM_406_3.jpg,singleton_passage,train
YM_burst_1398,YM_Farm2,1,YM_407,5,{'3.75': 5},3.75,YM_407_1.jpg;YM_407_2.jpg;YM_407_3.jpg,singleton_passage,train
YM_burst_1399,YM_Farm2,1,YM_408,10,{'4.25': 10},4.25,YM_408_1.jpg;YM_408_10.jpg;YM_408_2.jpg,singleton_passage,train
YM_burst_1400,YM_Farm2,1,YM_409,6,{'3.75': 6},3.75,YM_409_1.jpg;YM_409_2.jpg;YM_409_3.jpg,singleton_passage,train
YM_burst_1401,YM_Farm2,1,YM_41,8,{'3.75': 8},3.75,YM_41_1.jpg;YM_41_2.jpg;YM_41_3.jpg,singleton_passage,test
YM_burst_1402,YM_Farm2,1,YM_410,4,{'4.0': 4},4.0,YM_410_1.jpg;YM_410_2.jpg;YM_410_3.jpg,singleton_passage,train
YM_burst_1403,YM_Farm2,1,YM_411,5,{'3.5': 5},3.5,YM_411_1.jpg;YM_411_2.jpg;YM_411_3.jpg,singleton_passage,train
YM_burst_1404,YM_Farm2,1,YM_412,6,{'3.25': 6},3.25,YM_412_1.jpg;YM_412_2.jpg;YM_412_3.jpg,singleton_passage,val
YM_burst_1405,YM_Farm2,1,YM_413,8,{'4.0': 8},4.0,YM_413_1.jpg;YM_413_2.jpg;YM_413_3.jpg,singleton_passage,test
YM_burst_1406,YM_Farm2,1,YM_414,6,"{'3.5': 2, '3.75': 4}",3.75,YM_414_5.jpg;YM_414_6.jpg;YM_414_1.jpg,singleton_passage,train
YM_burst_1407,YM_Farm2,1,YM_415,11,{'3.25': 11},3.25,YM_415_1.jpg;YM_415_10.jpg;YM_415_11.jpg,singleton_passage,train
YM_burst_1408,YM_Farm2,1,YM_416,4,{'4.0': 4},4.0,YM_416_1.jpg;YM_416_2.jpg;YM_416_3.jpg,singleton_passage,test
YM_burst_1409,YM_Farm2,1,YM_417,5,{'3.5': 5},3.5,YM_417_1.jpg;YM_417_2.jpg;YM_417_3.jpg,singleton_passage,train
YM_burst_1410,YM_Farm2,1,YM_418,12,{'3.25': 12},3.25,YM_418_1.jpg;YM_418_10.jpg;YM_418_11.jpg,singleton_passage,train
YM_burst_1411,YM_Farm2,1,YM_419,5,{'4.0': 5},4.0,YM_419_1.jpg;YM_419_2.jpg;YM_419_3.jpg,singleton_passage,train
YM_burst_1412,YM_Farm2,1,YM_42,9,{'3.25': 9},3.25,YM_42_1.jpg;YM_42_2.jpg;YM_42_3.jpg,singleton_passage,train
YM_burst_1413,YM_Farm2,1,YM_420,7,{'3.5': 7},3.5,YM_420_1.jpg;YM_420_2.jpg;YM_420_3.jpg,singleton_passage,test
YM_burst_1414,YM_Farm2,1,YM_421,4,{'3.75': 4},3.75,YM_421_1.jpg;YM_421_2.jpg;YM_421_3.jpg,singleton_passage,val
YM_burst_1415,YM_Farm2,1,YM_422,3,{'3.5': 3},3.5,YM_422_1.jpg;YM_422_2.jpg;YM_422_3.jpg,singleton_passage,train
YM_burst_1416,YM_Farm2,1,YM_423,5,{'4.0': 5},4.0,YM_423_1.jpg;YM_423_2.jpg;YM_423_3.jpg,singleton_passage,test
YM_burst_1417,YM_Farm2,1,YM_424,6,{'4.0': 6},4.0,YM_424_1.jpg;YM_424_2.jpg;YM_424_3.jpg,singleton_passage,train
YM_burst_1418,YM_Farm2,1,YM_425,5,{'3.75': 5},3.75,YM_425_1.jpg;YM_425_2.jpg;YM_425_3.jpg,singleton_passage,train
YM_burst_1419,YM_Farm2,1,YM_426,6,{'3.5': 6},3.5,YM_426_1.jpg;YM_426_2.jpg;YM_426_3.jpg,singleton_passage,train
YM_burst_1420,YM_Farm2,1,YM_427,6,{'3.75': 6},3.75,YM_427_1.jpg;YM_427_2.jpg;YM_427_3.jpg,singleton_passage,test
YM_burst_1421,YM_Farm2,1,YM_428,6,{'4.0': 6},4.0,YM_428_1.jpg;YM_428_2.jpg;YM_428_3.jpg,singleton_passage,train
YM_burst_1422,YM_Farm2,1,YM_429,5,{'4.0': 5},4.0,YM_429_1.jpg;YM_429_2.jpg;YM_429_3.jpg,singleton_passage,train
YM_burst_1423,YM_Farm2,1,YM_43,6,{'3.25': 6},3.25,YM_43_1.jpg;YM_43_2.jpg;YM_43_3.jpg,singleton_passage,train
YM_burst_1424,YM_Farm2,1,YM_430,5,{'3.75': 5},3.75,YM_430_1.jpg;YM_430_2.jpg;YM_430_3.jpg,singleton_passage,train
YM_burst_1425,YM_Farm2,1,YM_431,4,{'3.75': 4},3.75,YM_431_1.jpg;YM_431_2.jpg;YM_431_3.jpg,singleton_passage,test
YM_burst_1426,YM_Farm2,1,YM_432,5,{'4.0': 5},4.0,YM_432_1.jpg;YM_432_2.jpg;YM_432_3.jpg,singleton_passage,test
YM_burst_1427,YM_Farm2,1,YM_433,5,{'4.0': 5},4.0,YM_433_1.jpg;YM_433_2.jpg;YM_433_3.jpg,singleton_passage,train
YM_burst_1428,YM_Farm2,1,YM_434,5,{'3.75': 5},3.75,YM_434_1.jpg;YM_434_2.jpg;YM_434_3.jpg,singleton_passage,train
YM_burst_1429,YM_Farm2,1,YM_435,7,{'3.75': 7},3.75,YM_435_1.jpg;YM_435_2.jpg;YM_435_3.jpg,singleton_passage,test
YM_burst_1430,YM_Farm2,1,YM_436,4,{'3.25': 4},3.25,YM_436_1.jpg;YM_436_2.jpg;YM_436_3.jpg,singleton_passage,train
YM_burst_1431,YM_Farm2,1,YM_437,6,{'4.25': 6},4.25,YM_437_1.jpg;YM_437_2.jpg;YM_437_3.jpg,singleton_passage,train
YM_burst_1432,YM_Farm2,1,YM_438,6,{'4.0': 6},4.0,YM_438_1.jpg;YM_438_2.jpg;YM_438_3.jpg,singleton_passage,val
YM_burst_1433,YM_Farm2,1,YM_439,5,{'3.75': 5},3.75,YM_439_1.jpg;YM_439_2.jpg;YM_439_3.jpg,singleton_passage,train
YM_burst_1434,YM_Farm2,1,YM_44,10,{'3.75': 10},3.75,YM_44_1.jpg;YM_44_10.jpg;YM_44_2.jpg,singleton_passage,train
YM_burst_1435,YM_Farm2,1,YM_440,14,{'3.5': 14},3.5,YM_440_1.jpg;YM_440_10.jpg;YM_440_11.jpg,singleton_passage,train
YM_burst_1436,YM_Farm2,1,YM_441,8,{'3.25': 8},3.25,YM_441_1.jpg;YM_441_2.jpg;YM_441_3.jpg,singleton_passage,val
YM_burst_1437,YM_Farm2,1,YM_442,5,{'3.75': 5},3.75,YM_442_1.jpg;YM_442_2.jpg;YM_442_3.jpg,singleton_passage,train
YM_burst_1438,YM_Farm2,1,YM_443,6,{'3.25': 6},3.25,YM_443_1.jpg;YM_443_2.jpg;YM_443_3.jpg,singleton_passage,test
YM_burst_1439,YM_Farm2,1,YM_444,4,{'4.0': 4},4.0,YM_444_1.jpg;YM_444_2.jpg;YM_444_3.jpg,singleton_passage,val
YM_burst_1440,YM_Farm2,1,YM_445,5,{'3.5': 5},3.5,YM_445_1.jpg;YM_445_2.jpg;YM_445_3.jpg,singleton_passage,train
YM_burst_1441,YM_Farm2,1,YM_446,6,{'3.75': 6},3.75,YM_446_1.jpg;YM_446_2.jpg;YM_446_3.jpg,singleton_passage,train
YM_burst_1442,YM_Farm2,1,YM_447,5,{'3.75': 5},3.75,YM_447_1.jpg;YM_447_2.jpg;YM_447_3.jpg,singleton_passage,val
YM_burst_1443,YM_Farm2,1,YM_448,8,"{'4.0': 7, '4.25': 1}",4.0,YM_448_2.jpg;YM_448_3.jpg;YM_448_4.jpg,singleton_passage,train
YM_burst_1444,YM_Farm2,1,YM_449,4,{'3.5': 4},3.5,YM_449_1.jpg;YM_449_2.jpg;YM_449_3.jpg,singleton_passage,train
YM_burst_1445,YM_Farm2,1,YM_45,10,{'4.0': 10},4.0,YM_45_1.jpg;YM_45_10.jpg;YM_45_2.jpg,singleton_passage,train
YM_burst_1446,YM_Farm2,1,YM_450,9,{'3.75': 9},3.75,YM_450_1.jpg;YM_450_2.jpg;YM_450_3.jpg,singleton_passage,train
YM_burst_1447,YM_Farm2,1,YM_451,7,{'4.0': 7},4.0,YM_451_1.jpg;YM_451_2.jpg;YM_451_3.jpg,singleton_passage,train
YM_burst_1448,YM_Farm2,1,YM_452,5,{'3.25': 5},3.25,YM_452_1.jpg;YM_452_2.jpg;YM_452_3.jpg,singleton_passage,val
YM_burst_1449,YM_Farm2,1,YM_453,6,{'3.5': 6},3.5,YM_453_1.jpg;YM_453_2.jpg;YM_453_3.jpg,singleton_passage,train
YM_burst_1450,YM_Farm2,1,YM_454,5,{'4.0': 5},4.0,YM_454_1.jpg;YM_454_2.jpg;YM_454_3.jpg,singleton_passage,train
YM_burst_1451,YM_Farm2,1,YM_455,7,{'4.0': 7},4.0,YM_455_1.jpg;YM_455_2.jpg;YM_455_3.jpg,singleton_passage,train
YM_burst_1452,YM_Farm2,1,YM_456,5,{'3.5': 5},3.5,YM_456_1.jpg;YM_456_2.jpg;YM_456_3.jpg,singleton_passage,train
YM_burst_1453,YM_Farm2,1,YM_457,4,{'4.0': 4},4.0,YM_457_1.jpg;YM_457_2.jpg;YM_457_3.jpg,singleton_passage,train
YM_burst_1454,YM_Farm2,1,YM_458,6,{'4.0': 6},4.0,YM_458_1.jpg;YM_458_2.jpg;YM_458_3.jpg,singleton_passage,train
YM_burst_1455,YM_Farm2,1,YM_459,11,{'3.5': 11},3.5,YM_459_1.jpg;YM_459_10.jpg;YM_459_11.jpg,singleton_passage,train
YM_burst_1456,YM_Farm2,1,YM_46,5,{'4.25': 5},4.25,YM_46_1.jpg;YM_46_2.jpg;YM_46_3.jpg,singleton_passage,train
YM_burst_1457,YM_Farm2,1,YM_460,8,{'3.75': 8},3.75,YM_460_1.jpg;YM_460_2.jpg;YM_460_3.jpg,singleton_passage,train
YM_burst_1458,YM_Farm2,1,YM_461,4,{'3.75': 4},3.75,YM_461_1.jpg;YM_461_2.jpg;YM_461_3.jpg,singleton_passage,train
YM_burst_1459,YM_Farm2,1,YM_462,7,{'3.5': 7},3.5,YM_462_1.jpg;YM_462_2.jpg;YM_462_3.jpg,singleton_passage,train
YM_burst_1460,YM_Farm2,1,YM_463,6,{'4.25': 6},4.25,YM_463_1.jpg;YM_463_2.jpg;YM_463_3.jpg,singleton_passage,test
