passage_id,farm_source,n_images,bcs_classes,primary_bcs,sample_files,assigned_split
YM_1842,YM_Farm2,8,{'3.75': 8},3.75,YM_1842_1.jpg;YM_1842_2.jpg;YM_1842_3.jpg,train
YM_1843,YM_Farm2,9,{'3.25': 9},3.25,YM_1843_1.jpg;YM_1843_2.jpg;YM_1843_3.jpg,train
YM_1844,YM_Farm2,8,{'3.5': 8},3.5,YM_1844_1.jpg;YM_1844_2.jpg;YM_1844_3.jpg,train
YM_1845,YM_Farm2,8,{'4.0': 8},4.0,YM_1845_1.jpg;YM_1845_2.jpg;YM_1845_3.jpg,train
YM_1846,YM_Farm2,6,{'3.25': 6},3.25,YM_1846_1.jpg;YM_1846_2.jpg;YM_1846_3.jpg,train
YM_1847,YM_Farm2,6,{'3.25': 6},3.25,YM_1847_1.jpg;YM_1847_2.jpg;YM_1847_3.jpg,train
YM_1848,YM_Farm2,8,{'3.75': 8},3.75,YM_1848_1.jpg;YM_1848_2.jpg;YM_1848_3.jpg,train
YM_1849,YM_Farm2,7,{'3.25': 7},3.25,YM_1849_1.jpg;YM_1849_2.jpg;YM_1849_3.jpg,val
YM_185,YM_Farm2,4,{'3.5': 4},3.5,YM_185_1.jpg;YM_185_2.jpg;YM_185_3.jpg,train
YM_1850,YM_Farm2,8,{'3.75': 8},3.75,YM_1850_1.jpg;YM_1850_2.jpg;YM_1850_3.jpg,val
YM_1851,YM_Farm2,8,{'3.5': 8},3.5,YM_1851_1.jpg;YM_1851_2.jpg;YM_1851_3.jpg,train
YM_1852,YM_Farm2,8,{'3.5': 8},3.5,YM_1852_1.jpg;YM_1852_2.jpg;YM_1852_3.jpg,train
YM_1853,YM_Farm2,8,{'3.5': 8},3.5,YM_1853_1.jpg;YM_1853_2.jpg;YM_1853_3.jpg,train
YM_1854,YM_Farm2,7,{'3.5': 7},3.5,YM_1854_1.jpg;YM_1854_2.jpg;YM_1854_3.jpg,test
YM_1855,YM_Farm2,9,{'3.75': 9},3.75,YM_1855_1.jpg;YM_1855_2.jpg;YM_1855_3.jpg,train
YM_1856,YM_Farm2,8,{'3.75': 8},3.75,YM_1856_1.jpg;YM_1856_2.jpg;YM_1856_3.jpg,test
YM_1857,YM_Farm2,7,{'3.25': 7},3.25,YM_1857_1.jpg;YM_1857_2.jpg;YM_1857_3.jpg,train
YM_1858,YM_Farm2,7,{'3.25': 7},3.25,YM_1858_1.jpg;YM_1858_2.jpg;YM_1858_3.jpg,train
YM_1859,YM_Farm2,8,{'3.5': 8},3.5,YM_1859_1.jpg;YM_1859_2.jpg;YM_1859_3.jpg,train
YM_186,YM_Farm2,4,{'4.0': 4},4.0,YM_186_1.jpg;YM_186_2.jpg;YM_186_3.jpg,train
YM_1860,YM_Farm2,7,{'3.5': 7},3.5,YM_1860_1.jpg;YM_1860_2.jpg;YM_1860_3.jpg,train
YM_1861,YM_Farm2,5,{'3.75': 5},3.75,YM_1861_1.jpg;YM_1861_2.jpg;YM_1861_3.jpg,val
YM_1862,YM_Farm2,8,{'4.0': 8},4.0,YM_1862_1.jpg;YM_1862_2.jpg;YM_1862_3.jpg,train
YM_1863,YM_Farm2,8,{'3.75': 8},3.75,YM_1863_1.jpg;YM_1863_2.jpg;YM_1863_3.jpg,train
YM_1864,YM_Farm2,7,{'3.75': 7},3.75,YM_1864_1.jpg;YM_1864_2.jpg;YM_1864_3.jpg,train
YM_1865,YM_Farm2,8,{'3.5': 8},3.5,YM_1865_1.jpg;YM_1865_2.jpg;YM_1865_3.jpg,train
YM_1866,YM_Farm2,7,{'4.0': 7},4.0,YM_1866_1.jpg;YM_1866_2.jpg;YM_1866_3.jpg,train
YM_1867,YM_Farm2,6,{'3.5': 6},3.5,YM_1867_1.jpg;YM_1867_2.jpg;YM_1867_3.jpg,train
YM_1868,YM_Farm2,7,{'3.5': 7},3.5,YM_1868_1.jpg;YM_1868_2.jpg;YM_1868_3.jpg,val
YM_1869,YM_Farm2,5,{'3.75': 5},3.75,YM_1869_1.jpg;YM_1869_2.jpg;YM_1869_3.jpg,train
YM_187,YM_Farm2,9,{'3.75': 9},3.75,YM_187_1.jpg;YM_187_2.jpg;YM_187_3.jpg,train
YM_1870,YM_Farm2,6,{'3.75': 6},3.75,YM_1870_1.jpg;YM_1870_2.jpg;YM_1870_3.jpg,test
YM_1871,YM_Farm2,8,{'3.25': 8},3.25,YM_1871_1.jpg;YM_1871_2.jpg;YM_1871_3.jpg,test
YM_1872,YM_Farm2,7,{'4.0': 7},4.0,YM_1872_1.jpg;YM_1872_2.jpg;YM_1872_3.jpg,train
YM_1873,YM_Farm2,6,{'3.5': 6},3.5,YM_1873_1.jpg;YM_1873_2.jpg;YM_1873_3.jpg,train
YM_1874,YM_Farm2,7,{'3.75': 7},3.75,YM_1874_1.jpg;YM_1874_2.jpg;YM_1874_3.jpg,train
YM_1875,YM_Farm2,8,{'3.75': 8},3.75,YM_1875_1.jpg;YM_1875_2.jpg;YM_1875_3.jpg,train
YM_1876,YM_Farm2,7,{'3.5': 7},3.5,YM_1876_1.jpg;YM_1876_2.jpg;YM_1876_3.jpg,train
YM_1877,YM_Farm2,5,{'4.0': 5},4.0,YM_1877_1.jpg;YM_1877_2.jpg;YM_1877_3.jpg,train
YM_1878,YM_Farm2,6,{'3.5': 6},3.5,YM_1878_1.jpg;YM_1878_2.jpg;YM_1878_3.jpg,train
YM_1879,YM_Farm2,7,{'4.25': 7},4.25,YM_1879_1.jpg;YM_1879_2.jpg;YM_1879_3.jpg,train
YM_188,YM_Farm2,5,{'4.0': 5},4.0,YM_188_1.jpg;YM_188_2.jpg;YM_188_3.jpg,val
YM_1880,YM_Farm2,8,{'4.0': 8},4.0,YM_1880_1.jpg;YM_1880_2.jpg;YM_1880_3.jpg,train
YM_1881,YM_Farm2,7,{'3.25': 7},3.25,YM_1881_1.jpg;YM_1881_2.jpg;YM_1881_3.jpg,train
YM_1882,YM_Farm2,8,{'4.0': 8},4.0,YM_1882_1.jpg;YM_1882_2.jpg;YM_1882_3.jpg,train
YM_1883,YM_Farm2,11,{'4.0': 11},4.0,YM_1883_1.jpg;YM_1883_10.jpg;YM_1883_11.jpg,train
YM_1884,YM_Farm2,5,{'3.5': 5},3.5,YM_1884_1.jpg;YM_1884_2.jpg;YM_1884_3.jpg,test
YM_1885,YM_Farm2,13,{'3.5': 13},3.5,YM_1885_1.jpg;YM_1885_10.jpg;YM_1885_11.jpg,train
YM_1886,YM_Farm2,9,{'3.75': 9},3.75,YM_1886_1.jpg;YM_1886_2.jpg;YM_1886_3.jpg,test
YM_1887,YM_Farm2,7,{'3.75': 7},3.75,YM_1887_1.jpg;YM_1887_2.jpg;YM_1887_3.jpg,train
YM_1888,YM_Farm2,8,{'3.75': 8},3.75,YM_1888_1.jpg;YM_1888_2.jpg;YM_1888_3.jpg,train
YM_1889,YM_Farm2,8,{'4.0': 8},4.0,YM_1889_1.jpg;YM_1889_2.jpg;YM_1889_3.jpg,train
YM_189,YM_Farm2,6,{'4.25': 6},4.25,YM_189_1.jpg;YM_189_2.jpg;YM_189_3.jpg,train
YM_1890,YM_Farm2,8,{'3.5': 8},3.5,YM_1890_1.jpg;YM_1890_2.jpg;YM_1890_3.jpg,train
YM_1891,YM_Farm2,8,{'3.5': 8},3.5,YM_1891_1.jpg;YM_1891_2.jpg;YM_1891_3.jpg,val
YM_1892,YM_Farm2,8,{'3.5': 8},3.5,YM_1892_1.jpg;YM_1892_2.jpg;YM_1892_3.jpg,train
YM_1893,YM_Farm2,9,{'3.75': 9},3.75,YM_1893_1.jpg;YM_1893_2.jpg;YM_1893_3.jpg,train
YM_1894,YM_Farm2,11,{'4.0': 11},4.0,YM_1894_1.jpg;YM_1894_10.jpg;YM_1894_11.jpg,train
YM_1895,YM_Farm2,8,{'3.75': 8},3.75,YM_1895_1.jpg;YM_1895_2.jpg;YM_1895_3.jpg,val
YM_1896,YM_Farm2,7,{'3.75': 7},3.75,YM_1896_1.jpg;YM_1896_2.jpg;YM_1896_3.jpg,train
YM_1897,YM_Farm2,7,{'4.0': 7},4.0,YM_1897_1.jpg;YM_1897_2.jpg;YM_1897_3.jpg,train
YM_1898,YM_Farm2,5,{'3.5': 5},3.5,YM_1898_1.jpg;YM_1898_2.jpg;YM_1898_3.jpg,train
YM_1899,YM_Farm2,8,{'3.5': 8},3.5,YM_1899_1.jpg;YM_1899_2.jpg;YM_1899_3.jpg,train
YM_19,YM_Farm2,4,{'4.0': 4},4.0,YM_19_1.jpg;YM_19_2.jpg;YM_19_3.jpg,val
YM_190,YM_Farm2,6,{'3.75': 6},3.75,YM_190_1.jpg;YM_190_2.jpg;YM_190_3.jpg,val
YM_1900,YM_Farm2,7,{'3.5': 7},3.5,YM_1900_1.jpg;YM_1900_2.jpg;YM_1900_3.jpg,val
YM_1901,YM_Farm2,8,{'3.75': 8},3.75,YM_1901_1.jpg;YM_1901_2.jpg;YM_1901_3.jpg,train
YM_1902,YM_Farm2,5,{'3.5': 5},3.5,YM_1902_1.jpg;YM_1902_2.jpg;YM_1902_3.jpg,train
YM_1903,YM_Farm2,9,{'4.0': 9},4.0,YM_1903_1.jpg;YM_1903_2.jpg;YM_1903_3.jpg,train
YM_1904,YM_Farm2,7,{'4.0': 7},4.0,YM_1904_1.jpg;YM_1904_2.jpg;YM_1904_3.jpg,train
YM_1906,YM_Farm2,6,{'3.5': 6},3.5,YM_1906_1.jpg;YM_1906_2.jpg;YM_1906_3.jpg,test
YM_1907,YM_Farm2,7,{'3.5': 7},3.5,YM_1907_1.jpg;YM_1907_2.jpg;YM_1907_3.jpg,test
YM_1908,YM_Farm2,7,{'3.5': 7},3.5,YM_1908_1.jpg;YM_1908_2.jpg;YM_1908_3.jpg,train
YM_1909,YM_Farm2,8,{'3.75': 8},3.75,YM_1909_1.jpg;YM_1909_2.jpg;YM_1909_3.jpg,test
YM_191,YM_Farm2,3,{'4.0': 3},4.0,YM_191_1.jpg;YM_191_2.jpg;YM_191_3.jpg,test
YM_1910,YM_Farm2,8,{'3.5': 8},3.5,YM_1910_1.jpg;YM_1910_2.jpg;YM_1910_3.jpg,val
YM_1911,YM_Farm2,9,{'3.75': 9},3.75,YM_1911_1.jpg;YM_1911_2.jpg;YM_1911_3.jpg,train
YM_1912,YM_Farm2,8,{'3.5': 8},3.5,YM_1912_1.jpg;YM_1912_2.jpg;YM_1912_3.jpg,train
YM_1913,YM_Farm2,7,{'4.0': 7},4.0,YM_1913_1.jpg;YM_1913_2.jpg;YM_1913_3.jpg,train
YM_1914,YM_Farm2,6,{'3.5': 6},3.5,YM_1914_1.jpg;YM_1914_2.jpg;YM_1914_3.jpg,train
YM_1915,YM_Farm2,8,{'3.75': 8},3.75,YM_1915_1.jpg;YM_1915_2.jpg;YM_1915_3.jpg,train
YM_1916,YM_Farm2,6,{'3.5': 6},3.5,YM_1916_1.jpg;YM_1916_2.jpg;YM_1916_3.jpg,train
YM_1917,YM_Farm2,10,{'3.25': 10},3.25,YM_1917_1.jpg;YM_1917_10.jpg;YM_1917_2.jpg,val
YM_1918,YM_Farm2,6,{'3.5': 6},3.5,YM_1918_1.jpg;YM_1918_2.jpg;YM_1918_3.jpg,train
YM_1919,YM_Farm2,7,{'3.5': 7},3.5,YM_1919_1.jpg;YM_1919_2.jpg;YM_1919_3.jpg,train
YM_192,YM_Farm2,6,{'3.75': 6},3.75,YM_192_1.jpg;YM_192_2.jpg;YM_192_3.jpg,train
YM_1920,YM_Farm2,8,{'3.5': 8},3.5,YM_1920_1.jpg;YM_1920_2.jpg;YM_1920_3.jpg,train
YM_1921,YM_Farm2,8,{'3.25': 8},3.25,YM_1921_1.jpg;YM_1921_2.jpg;YM_1921_3.jpg,val
YM_1922,YM_Farm2,7,{'3.75': 7},3.75,YM_1922_1.jpg;YM_1922_2.jpg;YM_1922_3.jpg,train
YM_1923,YM_Farm2,6,{'3.5': 6},3.5,YM_1923_1.jpg;YM_1923_2.jpg;YM_1923_3.jpg,train
YM_1924,YM_Farm2,5,{'3.25': 5},3.25,YM_1924_1.jpg;YM_1924_2.jpg;YM_1924_3.jpg,test
YM_1925,YM_Farm2,8,{'3.25': 8},3.25,YM_1925_1.jpg;YM_1925_2.jpg;YM_1925_3.jpg,train
YM_1926,YM_Farm2,6,{'3.75': 6},3.75,YM_1926_1.jpg;YM_1926_2.jpg;YM_1926_3.jpg,train
YM_1927,YM_Farm2,7,{'3.25': 7},3.25,YM_1927_1.jpg;YM_1927_2.jpg;YM_1927_3.jpg,train
YM_1928,YM_Farm2,8,{'4.25': 8},4.25,YM_1928_1.jpg;YM_1928_2.jpg;YM_1928_3.jpg,train
YM_1929,YM_Farm2,8,{'3.75': 8},3.75,YM_1929_1.jpg;YM_1929_2.jpg;YM_1929_3.jpg,test
YM_193,YM_Farm2,5,{'3.5': 5},3.5,YM_193_1.jpg;YM_193_2.jpg;YM_193_3.jpg,train
YM_1930,YM_Farm2,8,{'3.5': 8},3.5,YM_1930_1.jpg;YM_1930_2.jpg;YM_1930_3.jpg,train
YM_1931,YM_Farm2,7,{'4.0': 7},4.0,YM_1931_1.jpg;YM_1931_2.jpg;YM_1931_3.jpg,val
YM_1932,YM_Farm2,6,{'3.5': 6},3.5,YM_1932_1.jpg;YM_1932_2.jpg;YM_1932_3.jpg,train
YM_1933,YM_Farm2,9,{'4.0': 9},4.0,YM_1933_1.jpg;YM_1933_2.jpg;YM_1933_3.jpg,train
YM_1934,YM_Farm2,6,{'4.0': 6},4.0,YM_1934_1.jpg;YM_1934_2.jpg;YM_1934_3.jpg,train
YM_1935,YM_Farm2,6,{'4.0': 6},4.0,YM_1935_1.jpg;YM_1935_2.jpg;YM_1935_3.jpg,val
YM_1936,YM_Farm2,7,{'4.0': 7},4.0,YM_1936_1.jpg;YM_1936_2.jpg;YM_1936_3.jpg,train
YM_1937,YM_Farm2,7,{'3.75': 7},3.75,YM_1937_1.jpg;YM_1937_2.jpg;YM_1937_3.jpg,train
YM_1938,YM_Farm2,7,{'4.0': 7},4.0,YM_1938_1.jpg;YM_1938_2.jpg;YM_1938_3.jpg,train
YM_1939,YM_Farm2,7,{'3.75': 7},3.75,YM_1939_1.jpg;YM_1939_2.jpg;YM_1939_3.jpg,test
YM_194,YM_Farm2,4,{'3.75': 4},3.75,YM_194_1.jpg;YM_194_2.jpg;YM_194_3.jpg,train
YM_1940,YM_Farm2,7,{'3.25': 7},3.25,YM_1940_1.jpg;YM_1940_2.jpg;YM_1940_3.jpg,test
YM_1941,YM_Farm2,6,{'4.0': 6},4.0,YM_1941_1.jpg;YM_1941_2.jpg;YM_1941_3.jpg,val
YM_1942,YM_Farm2,8,{'3.75': 8},3.75,YM_1942_1.jpg;YM_1942_2.jpg;YM_1942_3.jpg,val
YM_1943,YM_Farm2,9,{'4.0': 9},4.0,YM_1943_1.jpg;YM_1943_2.jpg;YM_1943_3.jpg,train
YM_1944,YM_Farm2,8,{'3.25': 8},3.25,YM_1944_1.jpg;YM_1944_2.jpg;YM_1944_3.jpg,train
YM_1945,YM_Farm2,5,{'3.5': 5},3.5,YM_1945_1.jpg;YM_1945_2.jpg;YM_1945_3.jpg,train
YM_1946,YM_Farm2,8,{'3.75': 8},3.75,YM_1946_1.jpg;YM_1946_2.jpg;YM_1946_3.jpg,val
YM_1947,YM_Farm2,7,{'4.0': 7},4.0,YM_1947_1.jpg;YM_1947_2.jpg;YM_1947_3.jpg,val
YM_1948,YM_Farm2,7,{'3.75': 7},3.75,YM_1948_1.jpg;YM_1948_2.jpg;YM_1948_3.jpg,train
YM_1949,YM_Farm2,6,{'3.5': 6},3.5,YM_1949_1.jpg;YM_1949_2.jpg;YM_1949_3.jpg,val
YM_195,YM_Farm2,3,{'3.5': 3},3.5,YM_195_1.jpg;YM_195_2.jpg;YM_195_3.jpg,train
YM_1950,YM_Farm2,8,{'4.0': 8},4.0,YM_1950_1.jpg;YM_1950_2.jpg;YM_1950_3.jpg,train
YM_1951,YM_Farm2,8,{'3.75': 8},3.75,YM_1951_1.jpg;YM_1951_2.jpg;YM_1951_3.jpg,train
YM_1952,YM_Farm2,7,{'3.5': 7},3.5,YM_1952_1.jpg;YM_1952_2.jpg;YM_1952_3.jpg,val
YM_1953,YM_Farm2,6,{'3.5': 6},3.5,YM_1953_1.jpg;YM_1953_2.jpg;YM_1953_3.jpg,train
YM_1954,YM_Farm2,6,{'3.5': 6},3.5,YM_1954_1.jpg;YM_1954_2.jpg;YM_1954_3.jpg,val
YM_1955,YM_Farm2,7,{'3.5': 7},3.5,YM_1955_1.jpg;YM_1955_2.jpg;YM_1955_3.jpg,train
YM_1956,YM_Farm2,6,{'3.75': 6},3.75,YM_1956_1.jpg;YM_1956_2.jpg;YM_1956_3.jpg,test
YM_1957,YM_Farm2,6,{'3.5': 6},3.5,YM_1957_1.jpg;YM_1957_2.jpg;YM_1957_3.jpg,train
YM_1958,YM_Farm2,7,{'3.75': 7},3.75,YM_1958_1.jpg;YM_1958_2.jpg;YM_1958_3.jpg,train
YM_1959,YM_Farm2,7,{'4.0': 7},4.0,YM_1959_1.jpg;YM_1959_2.jpg;YM_1959_3.jpg,test
YM_196,YM_Farm2,5,{'4.25': 5},4.25,YM_196_1.jpg;YM_196_2.jpg;YM_196_3.jpg,train
YM_1960,YM_Farm2,6,{'3.75': 6},3.75,YM_1960_1.jpg;YM_1960_2.jpg;YM_1960_3.jpg,test
YM_1961,YM_Farm2,8,{'3.5': 8},3.5,YM_1961_1.jpg;YM_1961_2.jpg;YM_1961_3.jpg,train
YM_1962,YM_Farm2,8,{'3.5': 8},3.5,YM_1962_1.jpg;YM_1962_2.jpg;YM_1962_3.jpg,val
YM_1963,YM_Farm2,6,{'4.25': 6},4.25,YM_1963_1.jpg;YM_1963_2.jpg;YM_1963_3.jpg,train
YM_1964,YM_Farm2,6,{'4.0': 6},4.0,YM_1964_1.jpg;YM_1964_2.jpg;YM_1964_3.jpg,val
YM_1965,YM_Farm2,8,{'3.75': 8},3.75,YM_1965_1.jpg;YM_1965_2.jpg;YM_1965_3.jpg,test
YM_1966,YM_Farm2,7,{'3.75': 7},3.75,YM_1966_1.jpg;YM_1966_2.jpg;YM_1966_3.jpg,train
YM_1967,YM_Farm2,7,{'4.25': 7},4.25,YM_1967_1.jpg;YM_1967_2.jpg;YM_1967_3.jpg,train
YM_1968,YM_Farm2,8,{'3.75': 8},3.75,YM_1968_1.jpg;YM_1968_2.jpg;YM_1968_3.jpg,train
YM_1969,YM_Farm2,7,{'3.25': 7},3.25,YM_1969_1.jpg;YM_1969_2.jpg;YM_1969_3.jpg,train
YM_197,YM_Farm2,6,{'3.5': 6},3.5,YM_197_1.jpg;YM_197_2.jpg;YM_197_3.jpg,val
YM_1970,YM_Farm2,8,{'4.0': 8},4.0,YM_1970_1.jpg;YM_1970_2.jpg;YM_1970_3.jpg,train
YM_1971,YM_Farm2,5,{'3.5': 5},3.5,YM_1971_1.jpg;YM_1971_2.jpg;YM_1971_3.jpg,train
YM_1972,YM_Farm2,6,{'3.75': 6},3.75,YM_1972_1.jpg;YM_1972_2.jpg;YM_1972_3.jpg,train
YM_1973,YM_Farm2,7,{'3.75': 7},3.75,YM_1973_1.jpg;YM_1973_2.jpg;YM_1973_3.jpg,train
YM_1974,YM_Farm2,5,{'3.5': 5},3.5,YM_1974_1.jpg;YM_1974_2.jpg;YM_1974_3.jpg,train
YM_1975,YM_Farm2,7,{'3.5': 7},3.5,YM_1975_1.jpg;YM_1975_2.jpg;YM_1975_3.jpg,test
YM_1976,YM_Farm2,8,{'4.0': 8},4.0,YM_1976_1.jpg;YM_1976_2.jpg;YM_1976_3.jpg,train
YM_1977,YM_Farm2,7,{'3.5': 7},3.5,YM_1977_1.jpg;YM_1977_2.jpg;YM_1977_3.jpg,train
YM_1978,YM_Farm2,9,{'3.5': 9},3.5,YM_1978_1.jpg;YM_1978_2.jpg;YM_1978_3.jpg,train
YM_1979,YM_Farm2,8,{'3.5': 8},3.5,YM_1979_1.jpg;YM_1979_2.jpg;YM_1979_3.jpg,train
YM_198,YM_Farm2,8,{'4.25': 8},4.25,YM_198_1.jpg;YM_198_2.jpg;YM_198_3.jpg,train
YM_1980,YM_Farm2,8,{'3.75': 8},3.75,YM_1980_1.jpg;YM_1980_2.jpg;YM_1980_3.jpg,val
YM_1981,YM_Farm2,7,{'4.0': 7},4.0,YM_1981_1.jpg;YM_1981_2.jpg;YM_1981_3.jpg,test
YM_1982,YM_Farm2,7,{'4.0': 7},4.0,YM_1982_1.jpg;YM_1982_2.jpg;YM_1982_3.jpg,val
YM_1983,YM_Farm2,8,{'3.75': 8},3.75,YM_1983_1.jpg;YM_1983_2.jpg;YM_1983_3.jpg,test
YM_1984,YM_Farm2,9,{'3.5': 9},3.5,YM_1984_1.jpg;YM_1984_2.jpg;YM_1984_3.jpg,train
YM_1985,YM_Farm2,10,{'4.25': 10},4.25,YM_1985_1.jpg;YM_1985_10.jpg;YM_1985_2.jpg,train
YM_1986,YM_Farm2,8,{'3.5': 8},3.5,YM_1986_1.jpg;YM_1986_2.jpg;YM_1986_3.jpg,train
YM_1987,YM_Farm2,8,{'3.75': 8},3.75,YM_1987_1.jpg;YM_1987_2.jpg;YM_1987_3.jpg,val
YM_1988,YM_Farm2,8,{'3.25': 8},3.25,YM_1988_1.jpg;YM_1988_2.jpg;YM_1988_3.jpg,train
YM_1989,YM_Farm2,9,{'4.25': 9},4.25,YM_1989_1.jpg;YM_1989_2.jpg;YM_1989_3.jpg,val
YM_199,YM_Farm2,4,{'3.75': 4},3.75,YM_199_1.jpg;YM_199_2.jpg;YM_199_3.jpg,train
YM_1990,YM_Farm2,8,{'3.5': 8},3.5,YM_1990_1.jpg;YM_1990_2.jpg;YM_1990_3.jpg,train
YM_1991,YM_Farm2,7,{'3.25': 7},3.25,YM_1991_1.jpg;YM_1991_2.jpg;YM_1991_3.jpg,train
YM_1992,YM_Farm2,9,{'3.25': 9},3.25,YM_1992_1.jpg;YM_1992_2.jpg;YM_1992_3.jpg,train
YM_1993,YM_Farm2,9,{'4.0': 9},4.0,YM_1993_1.jpg;YM_1993_2.jpg;YM_1993_3.jpg,val
YM_1994,YM_Farm2,7,{'3.5': 7},3.5,YM_1994_1.jpg;YM_1994_2.jpg;YM_1994_3.jpg,val
YM_1995,YM_Farm2,8,{'3.25': 8},3.25,YM_1995_1.jpg;YM_1995_2.jpg;YM_1995_3.jpg,train
YM_1996,YM_Farm2,8,{'3.25': 8},3.25,YM_1996_1.jpg;YM_1996_2.jpg;YM_1996_3.jpg,train
YM_1997,YM_Farm2,4,{'3.5': 4},3.5,YM_1997_1.jpg;YM_1997_2.jpg;YM_1997_3.jpg,val
YM_1998,YM_Farm2,9,{'3.5': 9},3.5,YM_1998_1.jpg;YM_1998_2.jpg;YM_1998_3.jpg,val
YM_1999,YM_Farm2,9,{'3.5': 9},3.5,YM_1999_1.jpg;YM_1999_2.jpg;YM_1999_3.jpg,train
YM_2,YM_Farm2,6,"{'3.25': 1, '4.0': 5}",4.0,YM_2_1.jpg;YM_2_2.jpg;YM_2_3.jpg,train
YM_20,YM_Farm2,4,{'3.5': 4},3.5,YM_20_1.jpg;YM_20_2.jpg;YM_20_3.jpg,train
YM_200,YM_Farm2,7,{'4.0': 7},4.0,YM_200_1.jpg;YM_200_2.jpg;YM_200_3.jpg,val
YM_2000,YM_Farm2,8,{'4.25': 8},4.25,YM_2000_1.jpg;YM_2000_2.jpg;YM_2000_3.jpg,train
YM_2001,YM_Farm2,8,{'3.25': 8},3.25,YM_2001_1.jpg;YM_2001_2.jpg;YM_2001_3.jpg,train
YM_2002,YM_Farm2,6,{'3.5': 6},3.5,YM_2002_1.jpg;YM_2002_2.jpg;YM_2002_3.jpg,test
YM_2003,YM_Farm2,6,{'3.75': 6},3.75,YM_2003_1.jpg;YM_2003_2.jpg;YM_2003_3.jpg,train
YM_2004,YM_Farm2,6,{'3.5': 6},3.5,YM_2004_1.jpg;YM_2004_2.jpg;YM_2004_3.jpg,val
YM_2005,YM_Farm2,7,{'3.5': 7},3.5,YM_2005_1.jpg;YM_2005_2.jpg;YM_2005_3.jpg,train
YM_2006,YM_Farm2,3,{'3.5': 3},3.5,YM_2006_1.jpg;YM_2006_2.jpg;YM_2006_3.jpg,train
YM_2007,YM_Farm2,8,{'3.5': 8},3.5,YM_2007_1.jpg;YM_2007_2.jpg;YM_2007_3.jpg,train
YM_2008,YM_Farm2,8,{'3.75': 8},3.75,YM_2008_1.jpg;YM_2008_2.jpg;YM_2008_3.jpg,train
YM_2009,YM_Farm2,8,{'3.75': 8},3.75,YM_2009_1.jpg;YM_2009_2.jpg;YM_2009_3.jpg,train
YM_201,YM_Farm2,2,{'3.5': 2},3.5,YM_201_1.jpg;YM_201_2.jpg,test
YM_2010,YM_Farm2,7,{'4.0': 7},4.0,YM_2010_1.jpg;YM_2010_2.jpg;YM_2010_3.jpg,test
YM_2011,YM_Farm2,9,{'3.25': 9},3.25,YM_2011_1.jpg;YM_2011_2.jpg;YM_2011_3.jpg,test
YM_2012,YM_Farm2,8,{'3.25': 8},3.25,YM_2012_1.jpg;YM_2012_2.jpg;YM_2012_3.jpg,train
YM_2013,YM_Farm2,9,{'3.75': 9},3.75,YM_2013_1.jpg;YM_2013_2.jpg;YM_2013_3.jpg,train
YM_2014,YM_Farm2,7,{'3.5': 7},3.5,YM_2014_1.jpg;YM_2014_2.jpg;YM_2014_3.jpg,val
YM_2015,YM_Farm2,8,{'3.5': 8},3.5,YM_2015_1.jpg;YM_2015_2.jpg;YM_2015_3.jpg,test
YM_2016,YM_Farm2,5,{'3.5': 5},3.5,YM_2016_1.jpg;YM_2016_2.jpg;YM_2016_3.jpg,train
YM_2017,YM_Farm2,9,{'3.5': 9},3.5,YM_2017_1.jpg;YM_2017_2.jpg;YM_2017_3.jpg,val
YM_2018,YM_Farm2,6,{'3.5': 6},3.5,YM_2018_1.jpg;YM_2018_2.jpg;YM_2018_3.jpg,val
YM_2019,YM_Farm2,9,{'3.75': 9},3.75,YM_2019_1.jpg;YM_2019_2.jpg;YM_2019_3.jpg,test
YM_202,YM_Farm2,4,{'4.0': 4},4.0,YM_202_1.jpg;YM_202_2.jpg;YM_202_3.jpg,train
YM_2020,YM_Farm2,6,{'4.0': 6},4.0,YM_2020_1.jpg;YM_2020_2.jpg;YM_2020_3.jpg,val
YM_2021,YM_Farm2,9,{'3.25': 9},3.25,YM_2021_1.jpg;YM_2021_2.jpg;YM_2021_3.jpg,train
YM_2022,YM_Farm2,10,{'3.75': 10},3.75,YM_2022_1.jpg;YM_2022_10.jpg;YM_2022_2.jpg,train
YM_2023,YM_Farm2,8,{'4.0': 8},4.0,YM_2023_1.jpg;YM_2023_2.jpg;YM_2023_3.jpg,train
YM_2024,YM_Farm2,10,{'3.25': 10},3.25,YM_2024_1.jpg;YM_2024_10.jpg;YM_2024_2.jpg,train
YM_2025,YM_Farm2,7,{'3.75': 7},3.75,YM_2025_1.jpg;YM_2025_2.jpg;YM_2025_3.jpg,train
YM_2026,YM_Farm2,8,{'3.5': 8},3.5,YM_2026_1.jpg;YM_2026_2.jpg;YM_2026_3.jpg,train
YM_2027,YM_Farm2,8,{'3.5': 8},3.5,YM_2027_1.jpg;YM_2027_2.jpg;YM_2027_3.jpg,val
YM_2028,YM_Farm2,8,{'3.75': 8},3.75,YM_2028_1.jpg;YM_2028_2.jpg;YM_2028_3.jpg,train
YM_2029,YM_Farm2,7,{'3.5': 7},3.5,YM_2029_1.jpg;YM_2029_2.jpg;YM_2029_3.jpg,train
YM_203,YM_Farm2,2,{'4.0': 2},4.0,YM_203_1.jpg;YM_203_2.jpg,train
