image_path,label,cow_id,burst_group_id,original_passage_id,farm_source,split
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1863_7.jpg,3.75,YM_burst_0959,YM_burst_0959,YM_1863,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1863_8.jpg,3.75,YM_burst_0959,YM_burst_0959,YM_1863,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_1.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_2.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_3.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_4.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_5.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_6.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1864_7.jpg,3.75,YM_burst_0960,YM_burst_0960,YM_1864,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_1.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_2.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_3.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_4.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_5.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_6.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_7.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1865_8.jpg,3.5,YM_burst_0961,YM_burst_0961,YM_1865,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_1.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_2.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_3.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_4.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_5.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_6.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1866_7.jpg,4.0,YM_burst_0962,YM_burst_0962,YM_1866,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1867_1.jpg,3.5,YM_burst_0963,YM_burst_0963,YM_1867,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1867_2.jpg,3.5,YM_burst_0963,YM_burst_0963,YM_1867,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1867_3.jpg,3.5,YM_burst_0963,YM_burst_0963,YM_1867,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1867_4.jpg,3.5,YM_burst_0963,YM_burst_0963,YM_1867,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1867_5.jpg,3.5,YM_burst_0963,YM_burst_0963,YM_1867,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1867_6.jpg,3.5,YM_burst_0963,YM_burst_0963,YM_1867,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1869_1.jpg,3.75,YM_burst_0965,YM_burst_0965,YM_1869,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1869_2.jpg,3.75,YM_burst_0965,YM_burst_0965,YM_1869,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1869_3.jpg,3.75,YM_burst_0965,YM_burst_0965,YM_1869,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1869_4.jpg,3.75,YM_burst_0965,YM_burst_0965,YM_1869,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1869_5.jpg,3.75,YM_burst_0965,YM_burst_0965,YM_1869,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_1.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_2.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_3.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_4.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_5.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_6.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_7.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_8.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_187_9.jpg,3.75,YM_burst_0966,YM_burst_0966,YM_187,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_1.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_2.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_3.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_4.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_5.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_6.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1872_7.jpg,4.0,YM_burst_0969,YM_burst_0969,YM_1872,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1873_1.jpg,3.5,YM_burst_0970,YM_burst_0970,YM_1873,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1873_2.jpg,3.5,YM_burst_0970,YM_burst_0970,YM_1873,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1873_3.jpg,3.5,YM_burst_0970,YM_burst_0970,YM_1873,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1873_4.jpg,3.5,YM_burst_0970,YM_burst_0970,YM_1873,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1873_5.jpg,3.5,YM_burst_0970,YM_burst_0970,YM_1873,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1873_6.jpg,3.5,YM_burst_0970,YM_burst_0970,YM_1873,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_1.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_2.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_3.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_4.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_5.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_6.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1874_7.jpg,3.75,YM_burst_0971,YM_burst_0971,YM_1874,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_1.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_2.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_3.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_4.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_5.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_6.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_7.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\YM_1875_8.jpg,3.75,YM_burst_0972,YM_burst_0972,YM_1875,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_1.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_2.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_3.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_4.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_5.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_6.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1876_7.jpg,3.5,YM_burst_0973,YM_burst_0973,YM_1876,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1877_1.jpg,4.0,YM_burst_0974,YM_burst_0974,YM_1877,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1877_2.jpg,4.0,YM_burst_0974,YM_burst_0974,YM_1877,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1877_3.jpg,4.0,YM_burst_0974,YM_burst_0974,YM_1877,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1877_4.jpg,4.0,YM_burst_0974,YM_burst_0974,YM_1877,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1877_5.jpg,4.0,YM_burst_0974,YM_burst_0974,YM_1877,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1878_1.jpg,3.5,YM_burst_0975,YM_burst_0975,YM_1878,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1878_2.jpg,3.5,YM_burst_0975,YM_burst_0975,YM_1878,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1878_3.jpg,3.5,YM_burst_0975,YM_burst_0975,YM_1878,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1878_4.jpg,3.5,YM_burst_0975,YM_burst_0975,YM_1878,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1878_5.jpg,3.5,YM_burst_0975,YM_burst_0975,YM_1878,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1878_6.jpg,3.5,YM_burst_0975,YM_burst_0975,YM_1878,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_1.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_2.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_3.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_4.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_5.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_6.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\YM_1879_7.jpg,4.25,YM_burst_0976,YM_burst_0976,YM_1879,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_1.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_2.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_3.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_4.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_5.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_6.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_7.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1880_8.jpg,4.0,YM_burst_0978,YM_burst_0978,YM_1880,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_1.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_2.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_3.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_4.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_5.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_6.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\YM_1881_7.jpg,3.25,YM_burst_0979,YM_burst_0979,YM_1881,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_1.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_2.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_3.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_4.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_5.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_6.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_7.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1882_8.jpg,4.0,YM_burst_0980,YM_burst_0980,YM_1882,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_1.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_10.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_11.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_2.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_3.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_4.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_5.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_6.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_7.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_8.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\YM_1883_9.jpg,4.0,YM_burst_0981,YM_burst_0981,YM_1883,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_1.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_10.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_11.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_12.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_13.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_2.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_3.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_4.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_5.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_6.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_7.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_8.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\YM_1885_9.jpg,3.5,YM_burst_0983,YM_burst_0983,YM_1885,YM_Farm2,train
