cut_name,source_video_id,camera_id,date,time,track_id,segment_idx,sample_id,behavior_original,start_frame,end_frame,n_frames,fps,mean_bbox_w,mean_bbox_h,occluded_fraction
1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002,arm01_gopro4_20200323_041533,gopro4,20200323,041533,1,0,cvb_1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002_tr1_seg0,ruminating-lying,1,450,450,30.0,90.17,59.75,0.0
1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002,arm01_gopro4_20200323_041533,gopro4,20200323,041533,2,0,cvb_1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002_tr2_seg0,ruminating-lying,1,450,450,30.0,88.0,40.0,0.0
1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002,arm01_gopro4_20200323_041533,gopro4,20200323,041533,3,0,cvb_1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002_tr3_seg0,ruminating-lying,1,450,450,30.0,26.0,39.0,0.0
1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002,arm01_gopro4_20200323_041533,gopro4,20200323,041533,4,0,cvb_1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002_tr4_seg0,resting-lying,1,450,450,30.0,101.0,40.0,0.0
1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002,arm01_gopro4_20200323_041533,gopro4,20200323,041533,5,0,cvb_1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002_tr5_seg0,resting-standing,1,450,450,30.0,120.0,91.0,0.0
1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002,arm01_gopro4_20200323_041533,gopro4,20200323,041533,6,0,cvb_1344_arm01_gopro4_20200323_041533_beh4_ani8_ins1_cut_00002_tr6_seg0,hidden,1,450,450,30.0,96.7,58.84,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,0,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr0_seg0,walking,1,301,301,30.0,38.05,49.57,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,1,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr1_seg0,walking,1,450,450,30.0,37.39,46.43,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,2,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr2_seg0,walking,1,450,450,30.0,81.0,54.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,3,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr3_seg0,walking,1,450,450,30.0,86.27,61.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,4,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr4_seg0,walking,1,450,450,30.0,78.88,61.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,5,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr5_seg0,walking,1,450,450,30.0,61.79,62.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001,arm01_gopro4_20200323_041533,gopro4,20200323,041533,6,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00001_tr6_seg0,walking,131,450,320,30.0,68.91,49.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034,arm01_gopro4_20200323_041533,gopro4,20200323,041533,0,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034_tr0_seg0,walking,1,5,5,30.0,45.2,15.6,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034,arm01_gopro4_20200323_041533,gopro4,20200323,041533,1,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034_tr1_seg0,walking,199,310,112,30.0,38.23,19.87,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034,arm01_gopro4_20200323_041533,gopro4,20200323,041533,2,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034_tr2_seg0,walking,295,312,18,30.0,46.97,18.17,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034,arm01_gopro4_20200323_041533,gopro4,20200323,041533,3,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034_tr3_seg0,walking,373,450,78,30.0,41.93,18.5,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034,arm01_gopro4_20200323_041533,gopro4,20200323,041533,4,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034_tr4_seg0,walking,381,445,65,30.0,41.08,19.41,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034,arm01_gopro4_20200323_041533,gopro4,20200323,041533,5,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00034_tr5_seg0,walking,382,445,64,30.0,31.22,17.77,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,0,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr0_seg0,walking,1,44,44,30.0,33.33,17.55,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,1,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr1_seg0,walking,1,442,442,30.0,32.78,20.82,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,2,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr2_seg0,walking,1,294,294,30.0,20.84,18.13,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,3,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr3_seg0,walking,1,7,7,30.0,21.86,16.71,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,4,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr4_seg0,walking,1,205,205,30.0,30.94,18.75,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,5,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr5_seg0,walking,19,19,1,30.0,20.0,16.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,6,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr6_seg0,walking,72,72,1,30.0,40.0,22.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,7,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr7_seg0,walking,149,216,68,30.0,33.95,20.27,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,8,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr8_seg0,none,184,184,1,30.0,24.0,14.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,9,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr9_seg0,none,204,204,1,30.0,28.0,20.0,0.0
1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035,arm01_gopro4_20200323_041533,gopro4,20200323,041533,10,0,cvb_1345_arm01_gopro4_20200323_041533_beh2_ani8_ins1_cut_00035_tr10_seg0,none,438,438,1,30.0,48.0,20.0,0.0
1346_arm01_gopro4_20200324_040135_beh5_ani1_ins1_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1346_arm01_gopro4_20200324_040135_beh5_ani1_ins1_cut_00007_tr0_seg0,grazing,1,449,449,30.0,356.43,335.33,0.0
1346_arm01_gopro4_20200324_040135_beh5_ani1_ins1_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1346_arm01_gopro4_20200324_040135_beh5_ani1_ins1_cut_00007_tr1_seg0,resting-standing,1,450,450,30.0,206.0,120.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00005,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00005_tr0_seg0,ruminating-standing,1,450,450,30.0,217.0,144.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00005,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00005_tr1_seg0,other,1,50,50,30.0,358.01,515.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00005,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00005_tr2_seg0,grazing,51,450,400,30.0,358.0,536.08,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008_tr0_seg0,grazing,1,450,450,30.0,469.75,563.9,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008_tr1_seg0,resting-standing,1,450,450,30.0,210.0,131.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008_tr2_seg0,hidden,1,450,450,30.0,47.0,116.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00008_tr3_seg0,hidden,1,450,450,30.0,34.0,100.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009_tr0_seg0,grazing,1,450,450,30.0,376.64,493.1,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009_tr1_seg0,hidden,1,450,450,30.0,50.0,120.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009_tr2_seg0,resting-standing,1,450,450,30.0,197.0,120.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009_tr3_seg0,resting-standing,1,450,450,30.0,39.0,44.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009,arm01_gopro4_20200324_040135,gopro4,20200324,040135,4,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009_tr4_seg0,resting-standing,1,450,450,30.0,32.0,50.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009,arm01_gopro4_20200324_040135,gopro4,20200324,040135,5,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00009_tr5_seg0,hidden,1,450,450,30.0,30.0,96.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00013,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00013_tr0_seg0,grazing,1,450,450,30.0,429.7,282.65,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021_tr0_seg0,resting-standing,1,450,450,30.0,98.13,95.48,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021_tr1_seg0,resting-standing,1,450,450,30.0,174.51,137.24,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021_tr2_seg0,resting-standing,1,450,450,30.0,153.31,123.62,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00021_tr3_seg0,grazing,1,295,295,30.0,209.36,241.78,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032_tr0_seg0,grazing,1,450,450,30.0,155.83,157.05,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032_tr1_seg0,none,297,297,1,30.0,259.0,138.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032_tr2_seg0,ruminating-standing,1,450,450,30.0,65.0,100.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00032_tr3_seg0,hidden,1,450,450,30.0,230.0,130.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00033,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00033_tr0_seg0,grazing,1,450,450,30.0,158.16,152.52,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00033,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00033_tr1_seg0,resting-standing,1,450,450,30.0,232.0,135.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00033,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00033_tr2_seg0,resting-standing,1,450,450,30.0,126.0,118.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034_tr0_seg0,grazing,1,450,450,30.0,160.92,152.99,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034_tr1_seg0,ruminating-standing,1,450,450,30.0,42.0,62.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034_tr2_seg0,resting-standing,1,450,450,30.0,230.0,132.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034_tr3_seg0,resting-standing,1,450,450,30.0,55.0,110.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034,arm01_gopro4_20200324_040135,gopro4,20200324,040135,4,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00034_tr4_seg0,hidden,1,450,450,30.0,40.23,122.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035_tr0_seg0,grazing,1,450,450,30.0,157.81,146.88,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035_tr1_seg0,resting-standing,1,450,450,30.0,66.78,125.39,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035_tr2_seg0,resting-standing,1,450,450,30.0,208.0,130.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00035_tr3_seg0,resting-standing,1,200,200,30.0,126.61,115.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039_tr0_seg0,grazing,1,450,450,30.0,164.85,132.98,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039_tr1_seg0,ruminating-standing,1,426,426,30.0,71.23,137.45,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039_tr2_seg0,ruminating-standing,1,450,450,30.0,87.44,102.13,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00039_tr3_seg0,resting-standing,1,450,450,30.0,191.56,136.85,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00047,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00047_tr0_seg0,grazing,1,450,450,30.0,100.52,106.77,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00047,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00047_tr1_seg0,resting-standing,1,450,450,30.0,209.32,147.2,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00047,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00047_tr2_seg0,resting-standing,1,450,450,30.0,243.0,129.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00062,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00062_tr0_seg0,grazing,1,450,450,30.0,129.57,76.52,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066_tr0_seg0,grazing,1,450,450,30.0,126.82,83.59,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066_tr1_seg0,hidden,1,450,450,30.0,64.0,119.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066_tr2_seg0,resting-standing,1,450,450,30.0,282.0,180.0,0.0
1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1347_arm01_gopro4_20200324_040135_beh3_ani1_ins1_cut_00066_tr3_seg0,resting-standing,1,450,450,30.0,46.0,62.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006_tr0_seg0,resting-lying,1,450,450,30.0,147.87,53.44,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006_tr1_seg0,resting-lying,1,450,450,30.0,166.96,76.51,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006_tr2_seg0,resting-standing,1,450,450,30.0,142.0,155.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006_tr3_seg0,resting-standing,1,450,450,30.0,80.0,142.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006,arm01_gopro4_20200324_040135,gopro4,20200324,040135,4,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00006_tr4_seg0,resting-standing,1,450,450,30.0,76.0,136.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007_tr0_seg0,resting-lying,1,450,450,30.0,149.84,49.42,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007_tr1_seg0,resting-lying,1,450,450,30.0,168.32,75.59,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007_tr2_seg0,resting-standing,1,450,450,30.0,151.0,155.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007_tr3_seg0,resting-standing,1,450,450,30.0,107.0,145.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007,arm01_gopro4_20200324_040135,gopro4,20200324,040135,4,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00007_tr4_seg0,resting-standing,1,450,450,30.0,62.0,139.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011_tr0_seg0,resting-lying,1,450,450,30.0,150.59,47.5,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011_tr1_seg0,resting-standing,1,450,450,30.0,132.0,135.32,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011_tr2_seg0,resting-lying,1,450,450,30.0,169.0,81.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011,arm01_gopro4_20200324_040135,gopro4,20200324,040135,3,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011_tr3_seg0,resting-standing,1,450,450,30.0,85.0,141.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011,arm01_gopro4_20200324_040135,gopro4,20200324,040135,4,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00011_tr4_seg0,resting-standing,1,450,450,30.0,62.0,143.0,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00020,arm01_gopro4_20200324_040135,gopro4,20200324,040135,0,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00020_tr0_seg0,resting-standing,1,450,450,30.0,79.03,134.84,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00020,arm01_gopro4_20200324_040135,gopro4,20200324,040135,1,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00020_tr1_seg0,resting-standing,1,450,450,30.0,49.37,79.63,0.0
1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00020,arm01_gopro4_20200324_040135,gopro4,20200324,040135,2,0,cvb_1349_arm01_gopro4_20200324_040135_beh3_ani1_ins2_cut_00020_tr2_seg0,resting-standing,1,450,450,30.0,83.82,133.15,0.0
