clean_id,class,source_clean_path,crop_path,duplicate_group_id,source_sha256,source_url,source_domain,detection_status,detection_count,selected_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,bbox_margin_rule,source_width,source_height,crop_width,crop_height,source_file_size_bytes,crop_file_size_bytes,split
side_0036,side,datasets/viewpoint/self_clean_v1/side/side_0036.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0036.jpg,dup_0720,8edd6596fd9abd5e206ce11c11baff12890238e056c716f4414eb3aebde8a792,https://www.pexels.com/photo/brown-cow-grazing-in-swiss-alps-landscape-30153702/,www.pexels.com,success,5,0.9516,5347.42,3503.32,7312.75,4368.18,5249,3460,7411,4411,proportional_5pct,8192,5464,2162,951,9783236,1099087,train
side_0038,side,datasets/viewpoint/self_clean_v1/side/side_0038.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0038.jpg,dup_0722,21a2c1018196001032a6df34bcba3a9f0edb91b6a0ec5965ff5402820bd6a084,https://www.pexels.com/photo/cattle-on-a-pasture-14463011/,www.pexels.com,success,2,0.9733,0.67,424.49,1640.72,1497.43,0,371,1723,1551,proportional_5pct,2152,1671,1723,1180,1201804,975784,train
side_0040,side,datasets/viewpoint/self_clean_v1/side/side_0040.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0040.jpg,dup_0724,7b5b93be6def19aec0de36fb57ef859249319fefd09398909d57759cc611dc93,https://www.pexels.com/photo/cows-grazing-in-grindelwald-with-alpine-backdrop-30391776/,www.pexels.com,success,1,0.9666,176.88,398.42,1544.52,1269.95,109,355,1613,1314,proportional_5pct,1696,1795,1504,959,930751,654922,train
side_0041,side,datasets/viewpoint/self_clean_v1/side/side_0041.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0041.jpg,dup_0725,fd31ed0314434a4f2b5e87f51c87e55b09dd2fce0dec352a4aca7ade86e529a6,https://www.pexels.com/photo/cattle-on-pasture-in-mountains-18636318/,www.pexels.com,success,4,0.9701,311.03,391.94,1540.8,1210.72,250,351,1602,1252,proportional_5pct,1647,1449,1352,901,661447,450204,train
side_0042,side,datasets/viewpoint/self_clean_v1/side/side_0042.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0042.jpg,dup_0726,3677ab5c160d88c811c092ec23ec91e05c57d40ec7c7a7a2e82127e3880ddf41,https://www.pexels.com/photo/bavarian-cows-grazing-in-alpine-meadow-32957530/,www.pexels.com,success,4,0.9615,450.5,81.84,3674.8,2446.78,289,0,3788,2565,proportional_5pct,3788,2730,3499,2565,3695505,4139559,train
side_0043,side,datasets/viewpoint/self_clean_v1/side/side_0043.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0043.jpg,dup_0727,9e7630cdc0d50171d55c2117a02c06c8d684aa012fde8045c917effb172a4d73,https://www.pexels.com/photo/grazing-cows-in-the-scenic-tyrolean-alps-30555360/,www.pexels.com,success,4,0.9704,7.91,7.16,1600.89,1118.13,0,0,1681,1174,proportional_5pct,1984,1389,1681,1174,1403537,1285296,train
side_0044,side,datasets/viewpoint/self_clean_v1/side/side_0044.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0044.jpg,dup_0728,7105cfb2919871a20370b3375730e2143c4d5bc2d688ad166883ff6bba4d799a,https://www.pexels.com/photo/a-cow-standing-on-a-pasture-27035494/,www.pexels.com,success,1,0.9769,582.43,810.93,3924.1,3171.56,415,693,4091,3276,proportional_5pct,4587,3276,3676,2583,2581347,3336107,train
side_0045,side,datasets/viewpoint/self_clean_v1/side/side_0045.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0045.jpg,dup_0729,d3774407fdb126409dc81524ce617c0625c73a6c0252ed717bcf55b5809f1cad,https://www.pexels.com/photo/cow-group-in-a-field-in-uruguay-17956249/,www.pexels.com,success,20,0.9561,1636.43,1143.06,3446.47,2301.44,1546,1085,3537,2359,proportional_5pct,5053,3113,1991,1274,3916813,1657986,train
side_0046,side,datasets/viewpoint/self_clean_v1/side/side_0046.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0046.jpg,dup_0730,ed1b371e5c8b17ffc33d16bca41f2502aa73396dfdf05621aa1dd31932944774,https://www.pexels.com/photo/cow-in-green-grass-7944870/,www.pexels.com,success,3,0.9643,1221.9,1091.77,4266.66,3396.26,1070,977,4419,3511,proportional_5pct,5472,3648,3349,2534,3255300,3669579,train
side_0047,side,datasets/viewpoint/self_clean_v1/side/side_0047.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0047.jpg,dup_0731,e8bbe8f0d8985a95db64e53d35ec5e3f7f0674295037e5bb4837cf153d4c2ac6,https://www.pexels.com/photo/pastoral-scene-with-cows-in-sunny-field-28587840/,www.pexels.com,success,2,0.9521,175.45,203.98,2605.48,1856.87,54,121,2727,1940,proportional_5pct,3074,2354,2673,1819,1616822,1544056,train
side_0048,side,datasets/viewpoint/self_clean_v1/side/side_0048.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0048.jpg,dup_0732,8b500deb52b2e6993cdf5701f44c8e7e05a54fac834e9bb1c13cce0b592eed23,https://www.pexels.com/photo/cows-grazing-in-green-fenced-pasture-6584814/,www.pexels.com,success,2,0.9735,711.35,37.63,3292.71,1961.79,582,0,3422,1973,proportional_5pct,3604,1973,2840,1973,1657959,1960983,train
side_0049,side,datasets/viewpoint/self_clean_v1/side/side_0049.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0049.jpg,dup_0733,75a8da01786272e2f7faafda9489840a53d0949473d2421bde3a2a0497d097d1,https://www.pexels.com/photo/cows-on-pasture-17991120/,www.pexels.com,success,10,0.9549,184.78,549.42,2553.07,2409.72,66,456,2671,2503,proportional_5pct,4097,2731,2605,2047,2212008,2123470,train
side_0050,side,datasets/viewpoint/self_clean_v1/side/side_0050.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0050.jpg,dup_0734,7a2484d94429ab8772ccb29eccefb2bea56f45b51ad049b07e55cd0d6a139e2b,https://www.pexels.com/photo/cows-grazing-in-a-lush-ottawa-farm-field-33332750/,www.pexels.com,success,3,0.9713,125.88,179.01,2218.51,1365.58,21,120,2217,1425,proportional_5pct,2217,1562,2196,1305,783938,872770,train
side_0053,side,datasets/viewpoint/self_clean_v1/side/side_0053.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0053.jpg,dup_0737,6948db912d4a3e87e4be45efbbf96c7fe4bb0a0c3ab2f56df59a89a3d4a6edab,https://www.pexels.com/photo/muscular-belgian-blue-bull-grazing-in-field-32618950/,www.pexels.com,success,1,0.9529,1923.89,1392.71,5816.96,4112.28,1729,1257,6012,4248,proportional_5pct,7681,5123,4283,2991,3392779,3667837,train
side_0054,side,datasets/viewpoint/self_clean_v1/side/side_0054.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0054.jpg,dup_0738,a08120a412346a9499072c13cb4fddc9ec741bbd3c67187ec4d41e0e010e887b,https://www.pexels.com/photo/cows-grazing-in-greenfield-lille-belgium-32303482/,www.pexels.com,success,4,0.9735,108.91,285.98,1926.93,1638.1,18,218,2018,1706,proportional_5pct,2181,2068,2000,1488,1751982,1575210,train
side_0055,side,datasets/viewpoint/self_clean_v1/side/side_0055.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0055.jpg,dup_0739,88f08ef9c83346c5f2f7d335b6d90e0c9dad69a9b217a14117741a3eb0b6aff7,https://www.pexels.com/photo/white-cows-grazing-in-a-lush-green-field-in-belgium-32303475/,www.pexels.com,success,3,0.9613,524.26,2212.0,2399.59,3395.72,430,2153,2493,3455,proportional_5pct,2624,3936,2063,1302,2263504,1272719,train
side_0056,side,datasets/viewpoint/self_clean_v1/side/side_0056.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0056.jpg,dup_0740,c118ab74a22b222a744561bf0caff20c73745adf75ddb644723942fdc8bf3203,https://www.pexels.com/photo/la-vache-27645870/,www.pexels.com,success,1,0.9643,543.24,4406.25,4328.8,6695.84,354,4292,4518,6810,proportional_5pct,5088,7632,4164,2518,2177885,2130452,train
side_0057,side,datasets/viewpoint/self_clean_v1/side/side_0057.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0057.jpg,dup_0741,28fdc7e6b6b6ce84bef1973acf2e6891ba40cf43aded203158e865a3c0312d84,https://www.pexels.com/photo/a-cattle-standing-on-a-grass-field-13585346/,www.pexels.com,success,1,0.9588,1390.05,1233.59,3026.71,2433.59,1308,1174,3109,2494,proportional_5pct,4440,2941,1801,1320,2380629,1018022,train
side_0059,side,datasets/viewpoint/self_clean_v1/side/side_0059.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0059.jpg,dup_0743,362c519ea5501a49f530882788172f459a20dbdfb672c6f7f6c8e34001593b44,https://www.pexels.com/photo/a-cow-eating-on-the-grass-field-7527921/,www.pexels.com,success,1,0.945,1053.86,3449.0,2893.73,4727.64,962,3385,2986,4792,proportional_5pct,4000,6000,2024,1407,3166637,1118131,train
side_0060,side,datasets/viewpoint/self_clean_v1/side/side_0060.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0060.jpg,dup_0744,a16852a70451cd786842a7f12fb8931bf6f3707b56bc6c3880fc49ff9c1a2c1f,https://www.pexels.com/photo/cow-in-meadow-filled-with-rocks-18064535/,www.pexels.com,success,3,0.9615,1222.6,2945.39,3844.15,4839.48,1092,2851,3845,4934,proportional_5pct,3845,5768,2753,2083,1992743,2282608,train
side_0061,side,datasets/viewpoint/self_clean_v1/side/side_0061.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0061.jpg,dup_0745,1e12b47ec02a782e5c3bea1aeb7f788e17a2967869501c76201f01a0a651cfc6,https://www.pexels.com/photo/cow-in-the-pasture-18827661/,www.pexels.com,success,1,0.9522,1771.63,2871.75,3368.93,3865.31,1692,2822,3449,3915,proportional_5pct,4160,6240,1757,1093,1379877,710857,train
side_0065,side,datasets/viewpoint/self_clean_v1/side/side_0065.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0065.jpg,dup_0749,423905941984ad0bffe967102c8a32bb2842bcfb06d21b2f69fa0d8ac2a86373,https://www.pexels.com/photo/cows-grazing-in-the-pasture-16010666/,www.pexels.com,success,10,0.9247,839.5,3702.24,1567.43,4301.5,803,3672,1604,4331,proportional_5pct,4082,6124,801,659,5103579,223309,train
side_0067,side,datasets/viewpoint/self_clean_v1/side/side_0067.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0067.jpg,dup_0751,d06b2a9286b7971481e7830b3d2e9f9c46c58840d2a52e93f0d7b338bd7b15e4,https://www.pexels.com/photo/brown-cow-on-green-grass-field-10791769/,www.pexels.com,success,7,0.9657,1326.01,3963.63,3106.99,5109.39,1237,3906,3196,5167,proportional_5pct,4213,6319,1959,1261,3269057,863131,train
side_0068,side,datasets/viewpoint/self_clean_v1/side/side_0068.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0068.jpg,dup_0752,e93cd56a6300f0b10985d72bd161827beec300b0d6f3bd31b3fd72b2373e0e56,https://www.pexels.com/photo/cattle-grazing-on-green-hillside-in-turkiye-37259371/,www.pexels.com,success,2,0.9634,906.73,1700.23,3861.57,3446.91,759,1613,4009,3534,proportional_5pct,6000,4000,3250,1921,5531141,3141840,train
side_0069,side,datasets/viewpoint/self_clean_v1/side/side_0069.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0069.jpg,dup_0753,2de94397ead1f6c00be33a8ec0ff5036b89d8c601ac739e6da56f95c140964e0,https://www.pexels.com/photo/cows-grazing-in-a-field-with-trees-in-the-background-27916385/,www.pexels.com,success,7,0.9507,1806.09,4028.64,3823.96,5348.27,1705,3963,3925,5414,proportional_5pct,6336,9504,2220,1451,3723463,1014015,train
side_0071,side,datasets/viewpoint/self_clean_v1/side/side_0071.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0071.jpg,dup_0755,6371d15255fdc28cab5e87e8b4154c67c50bf43cf03f9c0d19bc81532861ac36,https://www.pexels.com/photo/cow-grazing-on-mountains-pasture-18141380/,www.pexels.com,success,1,0.9594,697.07,2061.0,2397.73,3256.37,612,2001,2483,3316,proportional_5pct,3264,4928,1871,1315,1386851,701570,train
side_0072,side,datasets/viewpoint/self_clean_v1/side/side_0072.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0072.jpg,dup_0756,7b743e159e384bda15339a2323ded920bb4cc0a9f7e185dfdd96acf957594610,https://www.pexels.com/photo/brown-and-white-cow-on-green-grass-field-4909809/,www.pexels.com,success,1,0.9495,461.7,2137.46,1393.98,2649.87,415,2112,1441,2675,proportional_5pct,2333,3500,1026,563,1012486,209497,train
side_0073,side,datasets/viewpoint/self_clean_v1/side/side_0073.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0073.jpg,dup_0757,d9c546f77cac2c7bc15687868900bffdfa324f785e62545b0284e94651bcf495,https://www.pexels.com/photo/brown-cow-grazing-in-sunny-field-33722032/,www.pexels.com,success,1,0.9653,965.82,3037.48,3186.96,4405.87,855,2969,3298,4474,proportional_5pct,4000,5333,2443,1505,2332654,1116004,train
side_0074,side,datasets/viewpoint/self_clean_v1/side/side_0074.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0074.jpg,dup_0758,5ad6efa0bbb6c617bb256a8a80e5f9dab5c03d1aa9f23ae0752946343b06af5b,https://www.pexels.com/photo/a-cow-grazing-in-a-field-with-a-green-grass-27596584/,www.pexels.com,success,1,0.964,516.26,2708.75,4122.98,4794.75,336,2604,4303,4899,proportional_5pct,4409,6173,3967,2295,2856252,2655801,train
side_0075,side,datasets/viewpoint/self_clean_v1/side/side_0075.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0075.jpg,dup_0759,9642f882c6adb1ffb30a5f296857cc44f30654d4b82765eff7dc2d48bb23203d,https://www.pexels.com/photo/cow-grazing-in-mountain-meadow-19124968/,www.pexels.com,success,1,0.9567,610.49,3297.42,2650.78,4634.56,508,3231,2753,4701,proportional_5pct,4160,6240,2245,1470,2132332,1048417,train
side_0078,side,datasets/viewpoint/self_clean_v1/side/side_0078.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0078.jpg,dup_0762,9e2ee00019193e99f9133b3f7ea2eccfd6fb36b9faf2682f48c037488e835281,https://www.pexels.com/photo/longhorn-on-grass-17020875/,www.pexels.com,success,6,0.9732,322.84,379.22,3733.03,3147.28,152,241,3904,3286,proportional_5pct,4092,3444,3752,3045,3662879,5837067,train
side_0079,side,datasets/viewpoint/self_clean_v1/side/side_0079.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0079.jpg,dup_0763,140988520584c20994a3eade9528057ef2e488caacb2b59ec100d07bd4574b9c,https://www.pexels.com/photo/hinterwald-on-the-grass-11060826/,www.pexels.com,success,1,0.9534,1559.41,1167.59,3305.08,2528.21,1472,1100,3392,2596,proportional_5pct,4928,3264,1920,1496,4058188,1466923,train
side_0080,side,datasets/viewpoint/self_clean_v1/side/side_0080.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0080.jpg,dup_0764,0f8d1e4bebde27c06fd9a8ccb0bb12d8c27ebf94fb5b20b2e6ffe01894cd904d,https://www.pexels.com/photo/majestic-brahman-bull-standing-in-sunny-field-29374206/,www.pexels.com,success,4,0.9709,1658.27,1219.79,8728.95,6618.88,1305,950,9082,6889,proportional_5pct,10800,7200,7777,5939,5714125,9118854,train
side_0081,side,datasets/viewpoint/self_clean_v1/side/side_0081.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0081.jpg,dup_0765,67f13eb32039370ec98e721909b0fe23f3026c45659e615415bbb85b758362a3,https://www.pexels.com/photo/bulls-grazing-on-a-pasture-6431807/,www.pexels.com,success,3,0.9599,88.61,994.37,2951.38,2806.44,0,904,3095,2897,proportional_5pct,3231,3632,3095,1993,4584832,3315743,train
side_0082,side,datasets/viewpoint/self_clean_v1/side/side_0082.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0082.jpg,dup_0766,cc1494b2f43514362344d66e47440b5c57ad9d89221337be613dab65f4e3a419,https://www.pexels.com/photo/young-calf-grazing-in-andhra-pradesh-field-30492883/,www.pexels.com,success,1,0.9721,969.36,999.2,5743.02,5300.13,731,784,5982,5464,proportional_5pct,8191,5464,5251,4680,5430789,7167017,train
side_0084,side,datasets/viewpoint/self_clean_v1/side/side_0084.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0084.jpg,dup_0768,d232f2b04ac9dec0ce43e5683cf88fe8e43f370922974a77fdb0f69bcb1bf4ad,https://www.pexels.com/photo/charolais-cow-grazing-in-lush-green-pasture-37156212/,www.pexels.com,success,1,0.9759,549.16,909.53,6619.99,4384.91,246,736,6924,4559,proportional_5pct,7877,5254,6678,3823,5138397,7183094,train
side_0085,side,datasets/viewpoint/self_clean_v1/side/side_0085.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0085.jpg,dup_0769,9017acad90bdcd67af5c6d4126feee47b61da379b14229610e6a0efe670eb05c,https://www.pexels.com/photo/white-calf-grazing-in-sunny-pasture-37584763/,www.pexels.com,success,1,0.976,721.01,714.41,5709.02,4157.52,472,542,5958,4330,proportional_5pct,6936,4626,5486,3788,4251420,6066058,train
side_0086,side,datasets/viewpoint/self_clean_v1/side/side_0086.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0086.jpg,dup_0770,10da454b079580c94200eb57192bcd2ce9a6a2324d30cb2db398b0f1c6f8fc87,https://www.pexels.com/photo/beef-cattle-on-grassland-5840898/,www.pexels.com,success,3,0.9716,0.86,1408.93,2304.45,3305.03,0,1314,2420,3400,proportional_5pct,3316,4305,2420,2086,3498448,2262864,train
side_0087,side,datasets/viewpoint/self_clean_v1/side/side_0087.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0087.jpg,dup_0771,fbad78967d4b025a3312b910d0e696daf421f3b9e9359d220b0164e4db98727e,https://www.pexels.com/photo/trio-of-cows-grazing-in-irish-pasture-39385635/,www.pexels.com,success,3,0.9724,155.9,201.84,2109.44,1448.63,58,139,2207,1511,proportional_5pct,2676,2226,2149,1372,1985032,1364950,train
side_0088,side,datasets/viewpoint/self_clean_v1/side/side_0088.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0088.jpg,dup_0772,b85fc80edd4e56635ebe29e163039377b75dcb2f7478f058032cf40f5d967c12,https://www.pexels.com/photo/brown-and-white-cow-grazing-in-sunny-field-34875549/,www.pexels.com,success,2,0.9439,2258.39,4093.12,3974.72,5357.81,2173,4030,4000,5421,proportional_5pct,4000,6000,1827,1391,3917504,1130177,train
side_0089,side,datasets/viewpoint/self_clean_v1/side/side_0089.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0089.jpg,dup_0773,f317daaa450274bc41307b500c50e7fed17330941c57d8d48108b1f189afd839,https://www.pexels.com/photo/serene-autumn-landscape-with-grazing-cow-in-bolu-31775527/,www.pexels.com,success,2,0.9462,774.3,3881.54,1843.54,4626.91,721,3844,1897,4664,proportional_5pct,4000,6000,1176,820,3731751,302586,train
side_0091,side,datasets/viewpoint/self_clean_v1/side/side_0091.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0091.jpg,dup_0775,3c481167a5705fb1aa08d6d9c5e692ef4d341693530f6d89540995ce556759db,https://www.pexels.com/photo/majestic-bull-in-scenic-mountain-landscape-28918787/,www.pexels.com,success,1,0.9586,1593.74,2031.62,5713.9,4686.38,1388,1899,5920,4819,proportional_5pct,8256,5504,4532,2920,5369834,4620125,train
side_0093,side,datasets/viewpoint/self_clean_v1/side/side_0093.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0093.jpg,dup_0777,5de03abe5a7f534034c09f6b4380111cc8c1e3a5269f64d2bc3e3cb497483021,https://www.pexels.com/photo/brown-cow-grazing-in-green-pasture-in-spain-35713337/,www.pexels.com,success,1,0.9565,904.55,1996.59,2116.25,2735.31,844,1960,2177,2772,proportional_5pct,3024,4032,1333,812,3011988,614886,train
side_0094,side,datasets/viewpoint/self_clean_v1/side/side_0094.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0094.jpg,dup_0778,6473302858a192e2bf9106da8e78ccac3613501f016400e8eda959061898f337,https://www.pexels.com/photo/cows-grazing-on-a-hillside-in-kabardino-balkaria-37607504/,www.pexels.com,success,2,0.9676,8.62,1704.93,2110.08,3369.34,0,1622,2118,3453,proportional_5pct,2118,4032,2118,1831,2374796,1541204,train
side_0095,side,datasets/viewpoint/self_clean_v1/side/side_0095.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0095.jpg,dup_0779,4a6749f67f5ab4b96ff50f3814522d3e3a9002bdf1bd31d3494d9b04be032210,https://www.pexels.com/photo/cows-on-pasture-at-sunset-19662181/,www.pexels.com,success,1,0.9581,127.67,280.36,1773.09,1387.09,45,225,1855,1442,proportional_5pct,2141,1759,1810,1217,589659,551423,train
side_0096,side,datasets/viewpoint/self_clean_v1/side/side_0096.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0096.jpg,dup_0780,67956011101f945dc9d297d85ed8ae0ef0e2e3c3f0f78d7ad803f1e2868452be,https://www.pexels.com/photo/brown-and-white-cow-on-green-grass-field-13601514/,www.pexels.com,success,1,0.9367,2105.55,1654.78,4485.02,2837.88,1987,1596,4604,2897,proportional_5pct,5743,3829,2617,1301,4162279,1542306,train
side_0097,side,datasets/viewpoint/self_clean_v1/side/side_0097.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0097.jpg,dup_0781,49b781fa92984010c04f7af8d5cd69b53eae0f41d63d4ccced012d0eff340314,https://www.pexels.com/photo/cow-grazing-in-the-pasture-13908317/,www.pexels.com,success,1,0.9556,2666.51,1656.11,3605.03,2217.94,2620,1628,3652,2246,proportional_5pct,6000,4000,1032,618,2565557,213638,train
side_0098,side,datasets/viewpoint/self_clean_v1/side/side_0098.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0098.jpg,dup_0782,23f5a018e2f6ceeb7e019016f5b9747bbaf83cbbfa3ff8dcf3830355a21e1436,https://www.pexels.com/photo/solitary-cow-grazing-on-sunny-field-33423577/,www.pexels.com,success,1,0.9642,1695.32,1571.27,3061.83,2328.15,1627,1533,3130,2366,proportional_5pct,4928,3264,1503,833,2270976,410033,train
side_0099,side,datasets/viewpoint/self_clean_v1/side/side_0099.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0099.jpg,dup_0783,a5c5ded03a064b1286f737f282fe076f85c429dbed342cba55f1531b9f0ce8cc,https://www.pexels.com/photo/solitary-brown-cow-in-overcast-pasture-31042139/,www.pexels.com,success,1,0.958,1722.65,1255.76,2706.74,1842.41,1673,1226,2756,1872,proportional_5pct,4608,3072,1083,646,1811923,214711,train
side_0100,side,datasets/viewpoint/self_clean_v1/side/side_0100.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0100.jpg,dup_0784,de78b8446bad89a26acfd613306c63372d70baf57e40ef04e1ae409d0a94542d,https://www.pexels.com/photo/brown-cow-grazing-in-pasture-on-cloudy-day-38583618/,www.pexels.com,success,8,0.9543,986.21,1047.52,4039.91,2988.47,834,950,4193,3086,proportional_5pct,4707,3186,3359,2136,1601911,2274719,train
side_0102,side,datasets/viewpoint/self_clean_v1/side/side_0102.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0102.jpg,dup_0786,dba550daf24f4ea794c272f56be5638f5e3374d9a2c0baabbf51297bb157f548,https://www.pexels.com/photo/cow-with-long-horns-14381086/,www.pexels.com,success,3,0.9186,4.46,1552.76,2788.93,3023.77,0,1479,2928,3097,proportional_5pct,3024,4032,2928,1618,5654889,3768815,train
side_0103,side,datasets/viewpoint/self_clean_v1/side/side_0103.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0103.jpg,dup_0787,975913799e2c92357865b18cdfc506425c5533e2ab07074ae95465f596518356,https://www.pexels.com/photo/brown-cow-on-green-grass-field-5969519/,www.pexels.com,success,1,0.9724,744.25,334.13,2916.5,2028.72,636,249,3025,2113,proportional_5pct,3998,2504,2389,1864,1235550,1606449,train
side_0107,side,datasets/viewpoint/self_clean_v1/side/side_0107.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0107.jpg,dup_0791,e7904fe481fc55b920d9fe3c6068699080b4056134cf21cddf402172ac492eb7,https://www.pexels.com/photo/white-cow-on-the-grass-field-11340570/,www.pexels.com,success,1,0.9597,2840.05,2146.89,4308.04,3240.83,2767,2092,4381,3296,proportional_5pct,6960,4640,1614,1204,2031739,576747,train
side_0108,side,datasets/viewpoint/self_clean_v1/side/side_0108.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0108.jpg,dup_0792,de744b9917bb4f6b5082348505d52625fcf5466b1933bde216f4b1e9d7484810,https://www.pexels.com/photo/cattle-grazing-in-abuja-s-scenic-countryside-38296527/,www.pexels.com,success,3,0.9753,69.94,33.59,2213.06,1724.21,0,0,2320,1809,proportional_5pct,2521,1828,2320,1809,914638,1141251,train
side_0110,side,datasets/viewpoint/self_clean_v1/side/side_0110.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0110.jpg,dup_0794,97a17b15ad388fe0204ca32ac4afef8f2ab461878bbdcb54b675415439115b96,https://www.pexels.com/photo/white-cow-on-green-grass-field-13858176/,www.pexels.com,success,5,0.9498,2204.01,2157.66,3530.21,3094.0,2138,2111,3597,3141,proportional_5pct,5994,3991,1459,1030,3585646,604167,train
side_0111,side,datasets/viewpoint/self_clean_v1/side/side_0111.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0111.jpg,dup_0795,9d97c1dcd62947529feb54a3d48ea33fa4c15f64085851ff0a7382553e52e1a8,https://www.pexels.com/photo/white-cow-tethered-in-rural-indian-village-30147589/,www.pexels.com,success,3,0.9693,960.95,1492.35,6525.37,5282.25,683,1303,6804,5464,proportional_5pct,8192,5464,6121,4161,8020670,10813687,train
side_0112,side,datasets/viewpoint/self_clean_v1/side/side_0112.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0112.jpg,dup_0796,b00e54477e56e5b4de94b54db6b86a5a1c2b6b31d6c4806ca0d799418f6769ed,https://www.pexels.com/photo/brown-cow-in-alpine-meadow-at-bavaria-32957529/,www.pexels.com,success,1,0.9721,965.38,870.68,4770.37,3621.72,775,733,4961,3759,proportional_5pct,6000,4000,4186,3026,3632026,4831478,train
side_0113,side,datasets/viewpoint/self_clean_v1/side/side_0113.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/side/side_0113.jpg,dup_0797,28a853e7b46b9a7a02cc8fdd8f54ede60b7e08b0780b0c65ac1377d1e82db7b2,https://www.pexels.com/photo/peaceful-alpine-cow-grazing-in-swiss-mountains-33778098/,www.pexels.com,success,1,0.963,704.1,1756.99,5140.87,4206.81,482,1634,5363,4329,proportional_5pct,7807,5207,4881,2695,2856958,4128430,train
