sample_id,dataset,category_or_subset,image_path,model_name,detector_name,crop_x1,crop_y1,crop_x2,crop_y2,pose_detector_status,inference_status,inference_time_ms,num_returned_keypoints,mean_raw_confidence,median_raw_confidence,num_below_vis_threshold,num_above_vis_threshold,vis_threshold,keypoints_inside_mask_rate,failure_reason
sample_0282,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0017.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,124,1169,1164,detector_detected,pose_output_returned,463.55,39,0.4136,0.3212,8,31,0.2,0.8205,
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,351,1170,1087,detector_detected,pose_output_returned,516.93,39,0.7823,0.8105,0,39,0.2,0.7949,
sample_0284,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0012.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,400,1169,1124,detector_detected,pose_output_returned,534.23,39,0.7247,0.7944,1,38,0.2,0.7436,
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,34,356,1009,1080,detector_detected,pose_output_returned,479.05,39,0.6971,0.711,0,39,0.2,0.8718,
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,53,406,1170,1164,detector_detected,pose_output_returned,505.22,39,0.5327,0.5997,10,29,0.2,0.5897,
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,311,1170,1165,detector_detected,pose_output_returned,494.52,39,0.4113,0.3953,6,33,0.2,0.7692,
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,298,1169,1162,detector_detected,pose_output_returned,486.78,39,0.6163,0.6332,3,36,0.2,0.9231,
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,303,1170,999,detector_detected,pose_output_returned,526.28,39,0.5872,0.5391,0,39,0.2,0.7692,
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,238,1167,1165,detector_detected,pose_output_returned,471.36,39,0.5753,0.5862,1,38,0.2,0.8205,
sample_0291,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0004.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,461,1169,1166,detector_detected,pose_output_returned,542.0,39,0.3329,0.3387,12,27,0.2,0.7949,
sample_0292,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/871/871_0006.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,67,448,1170,1127,detector_detected,pose_output_returned,536.43,39,0.3197,0.3125,10,29,0.2,0.7436,
sample_0293,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/621/621_0007.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,95,550,1103,1132,detector_detected,pose_output_returned,527.34,39,0.7104,0.7829,0,39,0.2,0.9231,
sample_0294,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/374/374_0025.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,3,372,1170,1074,detector_detected,pose_output_returned,536.26,39,0.4305,0.4049,4,35,0.2,0.8718,
sample_0295,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/176/176_0010.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,4,395,1170,1162,detector_detected,pose_output_returned,512.54,39,0.6695,0.7156,0,39,0.2,0.8205,
sample_0296,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/660/660_0002.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,12,440,1170,1164,detector_detected,pose_output_returned,505.72,39,0.6346,0.6166,1,38,0.2,0.8718,
sample_0297,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/168/168_0003.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,173,1169,1164,detector_detected,pose_output_returned,458.53,39,0.4797,0.4243,11,28,0.2,0.8205,
sample_0298,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0008.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,304,1169,1165,detector_detected,pose_output_returned,490.61,39,0.3984,0.334,10,29,0.2,0.8462,
sample_0299,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/241/241_0007.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,62,2,1170,1146,detector_no_detection,pose_detector_failure,419.8,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0300,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/975/975_0015.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,334,1169,1166,detector_detected,pose_output_returned,501.54,39,0.4826,0.4897,7,32,0.2,0.7179,
