sample_id,dataset,category_or_subset,image_path,model_name,detector_name,crop_x1,crop_y1,crop_x2,crop_y2,pose_detector_status,inference_status,inference_time_ms,num_returned_keypoints,mean_raw_confidence,median_raw_confidence,num_below_vis_threshold,num_above_vis_threshold,vis_threshold,keypoints_inside_mask_rate,failure_reason
sample_0276,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/503/503_0088.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,14,1766,1078,detector_detected,pose_output_returned,570.84,39,0.406,0.3336,11,28,0.2,0.5897,
sample_0277,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0137.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,929,163,1920,788,detector_detected,pose_output_returned,550.78,39,0.2504,0.1188,25,14,0.2,0.0,
sample_0278,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/436/436_0193.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,5,60,1918,1074,detector_detected,pose_output_returned,550.97,39,0.4794,0.5582,9,30,0.2,0.5128,
sample_0279,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/124/124_0197.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,41,81,1918,1078,detector_detected,pose_output_returned,558.72,39,0.3941,0.3722,14,25,0.2,0.6667,
sample_0280,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/433/433_0272.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,0,1919,1080,detector_detected,pose_output_returned,560.94,39,0.4905,0.5159,5,34,0.2,0.8205,
sample_0281,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/955/955_0007.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,54,329,1170,1046,detector_detected,pose_output_returned,531.22,39,0.6495,0.7599,6,33,0.2,0.7692,
sample_0282,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0017.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,124,1169,1164,detector_detected,pose_output_returned,470.8,39,0.3452,0.2705,17,22,0.2,0.8462,
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,351,1170,1087,detector_detected,pose_output_returned,530.23,39,0.6995,0.7591,0,39,0.2,0.8718,
sample_0284,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0012.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,400,1169,1124,detector_detected,pose_output_returned,543.67,39,0.6905,0.7381,0,39,0.2,0.8718,
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,34,356,1009,1080,detector_detected,pose_output_returned,493.95,39,0.5598,0.6556,7,32,0.2,0.7692,
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,53,406,1170,1164,detector_detected,pose_output_returned,526.09,39,0.4218,0.5248,14,25,0.2,0.5641,
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,311,1170,1165,detector_detected,pose_output_returned,507.6,39,0.285,0.2669,18,21,0.2,0.7692,
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,298,1169,1162,detector_detected,pose_output_returned,503.4,39,0.4198,0.3508,13,26,0.2,0.7692,
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,303,1170,999,detector_detected,pose_output_returned,561.1,39,0.6263,0.6705,0,39,0.2,0.7949,
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,238,1167,1165,detector_detected,pose_output_returned,489.79,39,0.3922,0.3717,16,23,0.2,0.8205,
sample_0291,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0004.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,461,1169,1166,detector_detected,pose_output_returned,544.37,39,0.2942,0.2031,19,20,0.2,0.6667,
sample_0292,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/871/871_0006.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,67,448,1170,1127,detector_detected,pose_output_returned,535.43,39,0.3746,0.3106,15,24,0.2,0.8462,
sample_0293,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/621/621_0007.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,95,550,1103,1132,detector_detected,pose_output_returned,547.15,39,0.5971,0.6974,6,33,0.2,0.8462,
sample_0294,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/374/374_0025.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,3,372,1170,1074,detector_detected,pose_output_returned,543.1,39,0.3883,0.3717,12,27,0.2,0.7436,
sample_0295,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/176/176_0010.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,4,395,1170,1162,detector_detected,pose_output_returned,518.22,39,0.6107,0.712,6,33,0.2,0.7949,
sample_0296,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/660/660_0002.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,12,440,1170,1164,detector_detected,pose_output_returned,557.6,39,0.4973,0.5519,10,29,0.2,0.8462,
sample_0297,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/168/168_0003.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,173,1169,1164,detector_detected,pose_output_returned,489.49,39,0.4875,0.5504,9,30,0.2,0.8974,
sample_0298,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0008.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,304,1169,1165,detector_detected,pose_output_returned,514.39,39,0.429,0.4325,13,26,0.2,0.6923,
sample_0299,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/241/241_0007.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,62,2,1170,1146,detector_no_detection,pose_detector_failure,424.86,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0300,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/975/975_0015.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,334,1169,1166,detector_detected,pose_output_returned,509.57,39,0.4335,0.4406,16,23,0.2,0.7949,
