sample_id,dataset,category_or_subset,image_path,model_name,detection_idx,num_detections,detection_status,box_x1,box_y1,box_x2,box_y2,confidence,inference_time_ms,image_width,image_height
sample_0281,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/955/955_0007.jpg,RT-DETR-L,6,6,detected,851.86,305.32,909.26,344.79,0.2939,94.22,1170,1170
sample_0282,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0017.jpg,YOLOv8s,1,1,detected,2.0,283.05,1081.15,1167.55,0.8142,29.57,1170,1170
sample_0282,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0017.jpg,FasterRCNN_v2,1,1,detected,5.13,159.18,1166.55,1158.54,0.9976,410.91,1170,1170
sample_0282,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/465/465_0017.jpg,RT-DETR-L,1,1,detected,-0.39,124.4,1168.6,1164.37,0.9753,94.8,1170,1170
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,YOLOv8s,1,1,detected,2.14,351.1,1170.0,1033.77,0.8961,30.73,1170,1170
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,FasterRCNN_v2,1,3,detected,0.0,379.84,1170.0,1071.62,0.9999,415.43,1170,1170
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,FasterRCNN_v2,2,3,detected,781.11,314.94,1165.31,769.4,0.9311,415.43,1170,1170
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,FasterRCNN_v2,3,3,detected,575.93,349.23,1150.65,990.4,0.7149,415.43,1170,1170
sample_0283,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0010.jpg,RT-DETR-L,1,1,detected,0.69,350.97,1170.14,1087.43,0.9732,93.76,1170,1170
sample_0284,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0012.jpg,YOLOv8s,1,1,detected,2.27,399.54,1170.0,1091.82,0.8965,30.13,1170,1170
sample_0284,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0012.jpg,FasterRCNN_v2,1,1,detected,2.62,394.99,1168.67,1121.32,0.9997,409.94,1170,1170
sample_0284,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0012.jpg,RT-DETR-L,1,2,detected,0.8,400.0,1168.78,1123.72,0.9696,93.82,1170,1170
sample_0284,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0012.jpg,RT-DETR-L,2,2,detected,109.26,442.38,202.01,470.03,0.2717,93.82,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,YOLOv8s,1,3,detected,30.25,351.73,1027.81,1016.01,0.7917,29.99,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,YOLOv8s,2,3,detected,640.29,373.36,855.33,411.67,0.669,29.99,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,YOLOv8s,3,3,detected,4.05,386.0,151.74,432.97,0.3172,29.99,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,FasterRCNN_v2,1,3,detected,21.13,357.37,1018.99,1064.47,0.9994,412.28,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,FasterRCNN_v2,2,3,detected,643.87,372.57,874.56,412.37,0.9603,412.28,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,FasterRCNN_v2,3,3,detected,7.05,384.38,117.57,433.87,0.7697,412.28,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,RT-DETR-L,1,5,detected,34.43,355.8,1009.19,1079.69,0.9577,92.72,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,RT-DETR-L,2,5,detected,640.05,372.53,853.69,411.95,0.7332,92.72,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,RT-DETR-L,3,5,detected,1.49,386.8,167.95,433.85,0.5593,92.72,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,RT-DETR-L,4,5,detected,269.83,388.16,471.73,423.26,0.2997,92.72,1170,1170
sample_0285,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/345/345_0004.jpg,RT-DETR-L,5,5,detected,1.74,385.16,80.4,429.86,0.2933,92.72,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,YOLOv8s,1,5,detected,49.23,404.42,1168.13,1169.43,0.9234,31.53,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,YOLOv8s,2,5,detected,967.64,779.77,1169.58,1168.55,0.8195,31.53,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,YOLOv8s,3,5,detected,216.26,405.94,264.14,474.06,0.4912,31.53,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,YOLOv8s,4,5,detected,0.15,458.65,79.49,544.93,0.3325,31.53,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,YOLOv8s,5,5,detected,997.88,458.5,1145.16,576.41,0.2911,31.53,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,1,18,detected,40.25,406.08,1170.0,1167.76,0.9994,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,2,18,detected,220.73,402.28,263.39,476.16,0.9278,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,3,18,detected,946.18,780.6,1167.82,1163.19,0.9237,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,4,18,detected,0.73,471.06,78.09,529.1,0.8131,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,5,18,detected,255.64,404.59,289.71,453.15,0.8046,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,6,18,detected,171.34,391.4,265.96,476.05,0.7862,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,7,18,detected,1021.19,466.82,1136.58,577.61,0.6905,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,8,18,detected,1015.82,464.7,1144.19,520.46,0.6856,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,9,18,detected,1029.43,468.35,1108.11,512.83,0.671,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,10,18,detected,149.71,397.0,231.07,474.75,0.5583,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,11,18,detected,273.48,404.45,388.23,457.84,0.3806,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,12,18,detected,1076.43,468.18,1143.93,520.24,0.3781,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,13,18,detected,175.92,394.83,220.75,459.7,0.3321,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,14,18,detected,1065.56,469.44,1144.57,556.43,0.3293,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,15,18,detected,1005.4,442.32,1057.55,465.89,0.3178,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,16,18,detected,997.6,456.69,1116.59,544.31,0.3058,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,17,18,detected,1007.35,459.24,1092.65,508.12,0.2827,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,FasterRCNN_v2,18,18,detected,167.04,390.78,235.82,434.06,0.269,408.37,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,1,14,detected,53.35,406.09,1169.67,1164.39,0.975,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,2,14,detected,-0.22,470.48,79.12,530.71,0.5033,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,3,14,detected,1006.57,464.77,1144.68,577.67,0.4991,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,4,14,detected,204.92,396.9,264.72,473.37,0.4875,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,5,14,detected,1003.41,440.85,1136.13,471.48,0.4386,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,6,14,detected,258.55,404.99,288.06,456.37,0.4277,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,7,14,detected,-0.12,502.07,20.57,547.69,0.3998,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,8,14,detected,152.16,398.02,229.58,476.51,0.3839,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,9,14,detected,1026.56,466.02,1143.09,522.34,0.3414,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,10,14,detected,-0.4,470.97,78.79,514.66,0.3321,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,11,14,detected,429.4,409.6,510.29,445.79,0.3148,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,12,14,detected,259.32,403.92,373.96,457.07,0.277,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,13,14,detected,1030.58,467.3,1095.67,508.83,0.2598,93.06,1170,1170
sample_0286,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/737/737_0007.jpg,RT-DETR-L,14,14,detected,165.86,389.91,202.08,430.85,0.251,93.06,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,YOLOv8s,1,2,detected,1.72,310.53,1170.0,1168.8,0.9222,30.96,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,YOLOv8s,2,2,detected,984.97,328.02,1169.11,446.27,0.3677,30.96,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,FasterRCNN_v2,1,3,detected,12.19,306.76,1165.58,1161.92,0.9975,412.08,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,FasterRCNN_v2,2,3,detected,979.95,330.01,1165.71,440.17,0.9455,412.08,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,FasterRCNN_v2,3,3,detected,977.79,336.68,1168.27,669.57,0.7851,412.08,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,RT-DETR-L,1,6,detected,0.38,310.55,1170.16,1165.05,0.9742,94.24,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,RT-DETR-L,2,6,detected,981.81,328.82,1166.47,443.07,0.6519,94.24,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,RT-DETR-L,3,6,detected,-0.55,304.97,162.46,344.7,0.3349,94.24,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,RT-DETR-L,4,6,detected,640.05,307.27,1167.27,446.22,0.3239,94.24,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,RT-DETR-L,5,6,detected,-0.22,303.8,244.4,344.56,0.3132,94.24,1170,1170
sample_0287,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0011.jpg,RT-DETR-L,6,6,detected,109.38,303.82,243.39,334.22,0.267,94.24,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,YOLOv8s,1,1,detected,1.55,295.6,1167.87,1167.8,0.9305,29.76,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,FasterRCNN_v2,1,1,detected,2.39,276.92,1170.0,1154.55,0.9992,410.14,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,RT-DETR-L,1,5,detected,1.42,297.7,1168.87,1162.33,0.9769,94.84,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,RT-DETR-L,2,5,detected,73.16,204.22,242.23,311.25,0.379,94.84,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,RT-DETR-L,3,5,detected,74.0,239.12,179.66,307.99,0.3011,94.84,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,RT-DETR-L,4,5,detected,72.56,202.78,371.65,323.16,0.27,94.84,1170,1170
sample_0288,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/290/290_0011.jpg,RT-DETR-L,5,5,detected,73.16,238.86,370.82,324.65,0.2694,94.84,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,YOLOv8s,1,1,detected,2.01,296.8,1164.0,1000.94,0.8673,30.52,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,1,11,detected,0.0,294.55,1166.31,998.84,0.9997,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,2,11,detected,888.39,281.8,1165.24,646.54,0.9198,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,3,11,detected,893.67,269.37,1167.2,380.72,0.9159,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,4,11,detected,1.13,320.67,99.11,378.5,0.8272,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,5,11,detected,691.21,559.07,887.38,869.51,0.8127,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,6,11,detected,907.36,267.86,1166.66,327.8,0.6359,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,7,11,detected,0.0,313.31,210.41,383.32,0.6212,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,8,11,detected,0.96,302.25,273.48,594.92,0.4308,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,9,11,detected,705.63,278.95,1165.16,846.06,0.4021,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,10,11,detected,0.0,321.15,224.21,467.87,0.3025,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,FasterRCNN_v2,11,11,detected,1.66,318.81,82.39,578.45,0.2563,411.23,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,RT-DETR-L,1,5,detected,1.22,302.84,1169.88,999.1,0.9706,93.78,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,RT-DETR-L,2,5,detected,934.15,267.59,1168.85,319.43,0.5727,93.78,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,RT-DETR-L,3,5,detected,-0.16,320.19,87.62,594.4,0.3555,93.78,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,RT-DETR-L,4,5,detected,-0.25,320.42,91.58,390.14,0.3073,93.78,1170,1170
sample_0289,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/680/680_0003.jpg,RT-DETR-L,5,5,detected,891.87,266.63,1168.97,386.28,0.2977,93.78,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,YOLOv8s,1,4,detected,0.0,237.52,1161.75,1085.51,0.8992,30.38,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,YOLOv8s,2,4,detected,1099.15,310.09,1169.47,1035.01,0.3597,30.38,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,YOLOv8s,3,4,detected,1075.17,289.05,1169.55,402.62,0.3059,30.38,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,YOLOv8s,4,4,detected,1120.14,297.32,1169.42,1029.41,0.2579,30.38,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,1,21,detected,0.0,230.75,1112.79,1169.62,0.999,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,2,21,detected,936.47,442.0,1169.33,806.26,0.9615,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,3,21,detected,1125.87,327.43,1169.51,811.64,0.8533,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,4,21,detected,1085.92,291.75,1167.52,400.98,0.8017,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,5,21,detected,1024.59,288.31,1082.04,344.16,0.6989,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,6,21,detected,1062.23,281.05,1145.9,299.52,0.6778,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,7,21,detected,933.68,289.93,1074.57,404.47,0.6634,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,8,21,detected,1066.32,270.73,1166.22,303.01,0.5262,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,9,21,detected,1075.12,295.99,1138.23,339.64,0.5209,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,10,21,detected,1056.72,294.86,1129.44,396.52,0.4785,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,11,21,detected,985.18,290.25,1070.25,346.56,0.4572,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,12,21,detected,1003.54,292.82,1075.64,400.62,0.4496,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,13,21,detected,1136.78,328.46,1169.68,507.12,0.4496,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,14,21,detected,1068.2,278.52,1162.41,342.31,0.4342,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,15,21,detected,1112.85,267.47,1168.41,300.03,0.3712,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,16,21,detected,908.59,285.63,979.01,394.86,0.3394,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,17,21,detected,1097.88,289.22,1168.66,500.75,0.3347,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,18,21,detected,471.85,225.3,1132.93,943.94,0.3246,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,19,21,detected,925.23,297.46,1014.8,401.24,0.3176,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,20,21,detected,1011.32,306.88,1051.81,402.32,0.3097,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,FasterRCNN_v2,21,21,detected,945.26,285.44,1005.36,346.64,0.3084,409.8,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,1,7,detected,0.14,237.58,1166.65,1164.81,0.9734,93.45,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,2,7,detected,1078.8,294.22,1169.34,401.92,0.4019,93.45,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,3,7,detected,1085.82,296.37,1169.57,787.32,0.3538,93.45,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,4,7,detected,229.94,275.26,352.58,299.72,0.2987,93.45,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,5,7,detected,1129.47,494.83,1169.52,787.91,0.2967,93.45,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,6,7,detected,973.46,295.84,1067.35,347.46,0.2933,93.45,1170,1170
sample_0290,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/207/207_0006.jpg,RT-DETR-L,7,7,detected,1127.89,306.73,1170.03,788.21,0.2659,93.45,1170,1170
sample_0291,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/192/192_0004.jpg,YOLOv8s,1,6,detected,0.8,446.12,1170.0,1166.97,0.8728,29.73,1170,1170
