cow_id,image_id,view,azimuth,elevation
cow712,cow712_32,right,-9.860302,6.208114
cow712,cow712_33,front-right,28.797918,11.802997
cow712,cow712_34,front-right,54.355995,8.205031
cow712,cow712_35,front,68.685112,12.160669
cow712,cow712_36,front,83.289133,13.223808
cow712,cow712_37,front-left,114.552884,5.348930
cow712,cow712_38,front-left,130.594386,12.976583
cow712,cow712_39,front-left,147.747654,6.877822
cow712,cow712_40,left,186.859291,14.505395
cow712,cow712_41,back-left,205.863369,10.544434
cow712,cow712_42,back-left,224.699887,14.029821
cow712,cow712_43,back,257.004798,6.224272
cow712,cow712_44,back,272.280963,4.741304
cow712,cow712_45,back,287.850339,5.330624
cow712,cow712_46,back-right,315.877575,9.842952
cow712,cow712_47,back-right,337.477392,8.104646
cow712,cow712_48,right,6.185736,26.324185
cow712,cow712_49,front-right,22.540377,24.189436
cow712,cow712_50,front-right,49.132450,20.757530
cow712,cow712_51,front,73.444617,26.851128
cow712,cow712_52,front,85.094035,22.028182
cow712,cow712_53,front-left,120.906621,29.232480
cow712,cow712_54,front-left,129.718559,27.394460
cow712,cow712_55,front-left,150.870093,28.456383
cow712,cow712_56,left,179.595008,22.168873
cow712,cow712_57,back-left,208.252658,28.173483
cow712,cow712_58,back-left,215.953984,21.401146
cow712,cow712_59,back,249.825295,23.712366
cow712,cow712_60,back,267.163610,26.085385
cow712,cow712_61,back,291.931045,25.322572
cow712,cow712_62,back-right,308.837444,23.440419
cow712,cow712_63,back-right,334.793389,25.805085
cow712,cow712_64,right,-9.171987,37.399997
cow712,cow712_65,front-right,23.818885,43.268762
cow712,cow712_66,front-right,45.197668,36.540395
cow712,cow712_67,front-right,65.112121,41.419054
cow712,cow712_68,front,95.867644,41.076652
cow712,cow712_69,front,111.108239,36.427536
cow712,cow712_70,front-left,130.143501,40.412574
cow712,cow712_71,left,162.880552,37.954243
cow712,cow712_72,left,183.198960,37.392156
cow712,cow712_73,left,199.440324,39.841799
cow712,cow712_74,back-left,229.361946,34.989754
cow712,cow712_75,back-left,242.488471,34.744680
cow712,cow712_76,back,266.845685,35.783078
cow712,cow712_77,back,291.315733,35.616418
cow712,cow712_78,back-right,318.764852,34.596130
cow712,cow712_79,right,344.025172,39.556795
cow712,cow712_80,right,-8.745373,57.176384
cow712,cow712_81,right,13.958358,55.272843
cow712,cow712_82,front-right,35.189993,57.532614
cow712,cow712_83,front-right,58.030738,54.662052
cow712,cow712_84,front,89.126748,52.577231
cow712,cow712_85,front,110.111505,50.085391
cow712,cow712_86,front-left,126.601819,58.915820
cow712,cow712_87,front-left,151.819398,57.023748
cow712,cow712_88,left,182.114804,55.085761
cow712,cow712_89,left,195.857438,49.468424
cow712,cow712_90,back-left,215.987556,49.856949
cow712,cow712_91,back-left,245.464884,53.539792
cow712,cow712_92,back,270.608633,57.576325
cow712,cow712_93,back-right,295.697926,51.192558
cow712,cow712_94,back-right,305.172732,56.819940
cow712,cow712_95,right,345.094495,52.712621
cow713,cow713_0,right,-6.939068,-23.355631
cow713,cow713_1,right,17.335116,-23.577282
cow713,cow713_2,front-right,40.485121,-22.733320
cow713,cow713_3,front,71.437222,-23.875592
cow713,cow713_4,front,97.510835,-17.378938
cow713,cow713_5,front-left,120.504670,-19.764963
cow713,cow713_6,front-left,127.448732,-19.131385
cow713,cow713_7,front-left,152.927366,-23.150162
cow713,cow713_8,left,172.204910,-19.133775
cow713,cow713_9,back-left,209.247649,-24.996018
cow713,cow713_10,back-left,222.772694,-24.857620
cow713,cow713_11,back-left,237.824476,-18.071161
cow713,cow713_12,back,271.816382,-19.138537
cow713,cow713_13,back-right,294.961102,-18.210378
cow713,cow713_14,back-right,318.186498,-22.203679
cow713,cow713_15,back-right,333.226388,-24.298803
cow713,cow713_16,right,0.838775,-3.748776
cow713,cow713_17,front-right,26.266564,-8.226268
cow713,cow713_18,front-right,44.775289,-5.467830
cow713,cow713_19,front,69.434456,-9.086967
cow713,cow713_20,front,87.123724,-0.683137
cow713,cow713_21,front-left,118.540578,-8.880383
cow713,cow713_22,front-left,141.553839,-4.932501
cow713,cow713_23,front-left,148.062319,-7.340700
cow713,cow713_24,left,186.001913,-0.297614
cow713,cow713_25,back-left,204.196390,-2.862561
cow713,cow713_26,back-left,233.338711,-9.056443
cow713,cow713_27,back-left,246.898546,-0.869561
cow713,cow713_28,back,263.002407,-2.822299
cow713,cow713_29,back-right,298.241019,-8.167981
cow713,cow713_30,back-right,319.716729,-0.974731
cow713,cow713_31,right,340.108780,-2.049223
cow713,cow713_32,right,4.615136,14.149003
cow713,cow713_33,right,21.481513,11.100502
cow713,cow713_34,front-right,41.326669,13.586120
cow713,cow713_35,front-right,62.423077,12.185980
cow713,cow713_36,front,80.994695,7.733732
cow713,cow713_37,front,109.551653,14.156034
cow713,cow713_38,front-left,135.105868,5.318236
cow713,cow713_39,front-left,147.881914,6.361861
cow713,cow713_40,left,179.645062,9.833834
cow713,cow713_41,left,198.819689,13.690839
cow713,cow713_42,back-left,228.566159,5.355127
cow713,cow713_43,back-left,241.585650,14.237209
cow713,cow713_44,back,273.572222,7.293746
cow713,cow713_45,back-right,293.270591,4.788581
cow713,cow713_46,back-right,321.368890,14.498241
cow713,cow713_47,back-right,328.269768,8.238956
cow713,cow713_48,right,8.697444,21.292004
cow713,cow713_49,right,15.274346,23.884037
cow713,cow713_50,front-right,53.075347,21.313135
cow713,cow713_51,front-right,58.373596,26.225709
cow713,cow713_52,front,94.713084,21.464200
cow713,cow713_53,front,111.648222,29.471394
cow713,cow713_54,front-left,142.591232,19.946359
cow713,cow713_55,left,164.152564,29.449611
cow713,cow713_56,left,177.444506,29.327272
cow713,cow713_57,back-left,207.152368,21.698278
cow713,cow713_58,back-left,233.957267,22.249552
cow713,cow713_59,back,249.551095,23.481063
cow713,cow713_60,back,270.445252,26.358601
cow713,cow713_61,back-right,295.960744,29.315061
cow713,cow713_62,back-right,309.001567,21.845162
cow713,cow713_63,back-right,333.335119,23.899836
cow713,cow713_64,right,-8.856420,38.120318
cow713,cow713_65,right,14.207748,37.598505
cow713,cow713_66,front-right,49.197693,43.733083
cow713,cow713_67,front,75.820920,43.857377
cow713,cow713_68,front,92.717203,35.793627
cow713,cow713_69,front,102.598897,43.490821
cow713,cow713_70,front-left,138.503540,37.314694
cow713,cow713_71,left,158.226400,39.127567
cow713,cow713_72,left,174.974501,37.513686
cow713,cow713_73,left,192.926113,38.034762
cow713,cow713_74,back-left,217.191805,41.937836
cow713,cow713_75,back-left,239.733209,35.116243
cow713,cow713_76,back,278.545199,37.462046
cow713,cow713_77,back,291.079660,40.547450
cow713,cow713_78,back-right,317.995094,37.300586
cow713,cow713_79,right,346.478278,43.121268
cow713,cow713_80,right,6.587846,50.728698
cow713,cow713_81,front-right,29.187186,56.642999
cow713,cow713_82,front-right,50.325149,56.961927
cow713,cow713_83,front,76.854087,55.695550
cow713,cow713_84,front,94.281734,54.947940
cow713,cow713_85,front,112.154839,52.762875
cow713,cow713_86,front-left,144.400785,53.432040
cow713,cow713_87,left,161.930470,51.142065
cow713,cow713_88,left,170.202469,52.272933
cow713,cow713_89,back-left,204.897559,57.043003
cow713,cow713_90,back-left,215.021981,51.840030
cow713,cow713_91,back,254.488079,53.313182
cow713,cow713_92,back,272.756016,53.478638
cow713,cow713_93,back,283.440966,52.284675
cow713,cow713_94,back-right,324.266463,57.008038
cow713,cow713_95,right,339.790055,51.192542
cow714,cow714_0,right,0.826168,-23.710531
cow714,cow714_1,right,17.607163,-24.549580
cow714,cow714_2,front-right,53.811926,-15.841318
cow714,cow714_3,front-right,58.730385,-20.286072
cow714,cow714_4,front,98.725438,-17.468349
cow714,cow714_5,front,112.001554,-22.539091
cow714,cow714_6,front-left,139.001504,-19.817237
cow714,cow714_7,front-left,153.687331,-23.702617
cow714,cow714_8,left,180.646648,-18.856130
cow714,cow714_9,back-left,210.774959,-18.255800
cow714,cow714_10,back-left,234.347193,-24.370896
cow714,cow714_11,back-left,242.620320,-19.220226
cow714,cow714_12,back,279.880242,-15.217337
cow714,cow714_13,back,282.911242,-23.093868
cow714,cow714_14,back-right,322.064201,-24.832727
cow714,cow714_15,back-right,335.848394,-20.373195
cow714,cow714_16,right,4.299960,-2.681737
cow714,cow714_17,right,20.518379,-7.838971
cow714,cow714_18,front-right,48.205135,-0.434454
cow714,cow714_19,front,73.818721,-3.283052
cow714,cow714_20,front,82.506335,-5.746361
cow714,cow714_21,front-left,114.626770,-6.307148
cow714,cow714_22,front-left,143.164281,-8.017437
cow714,cow714_23,front-left,151.275583,-2.279406
cow714,cow714_24,left,179.032580,-1.897316
cow714,cow714_25,back-left,208.794194,-5.993293
cow714,cow714_26,back-left,225.768946,-8.016975
cow714,cow714_27,back,253.560343,-1.968058
cow714,cow714_28,back,279.657610,-6.836140
cow714,cow714_29,back,283.617214,-4.325548
cow714,cow714_30,back-right,319.876890,-6.439251
cow714,cow714_31,right,340.633678,-6.164393
cow714,cow714_32,right,3.696243,6.815145
cow714,cow714_33,front-right,25.604718,13.675199
cow714,cow714_34,front-right,51.535525,14.605782
cow714,cow714_35,front,74.214895,7.952347
cow714,cow714_36,front,80.788765,14.071720
cow714,cow714_37,front-left,116.776641,13.715615
cow714,cow714_38,front-left,134.852119,11.415733
cow714,cow714_39,left,163.744426,8.218823
cow714,cow714_40,left,184.995270,8.299610
cow714,cow714_41,left,199.286908,12.898819
cow714,cow714_42,back-left,224.687434,6.594482
cow714,cow714_43,back,256.059247,12.515533
cow714,cow714_44,back,260.729022,6.050210
cow714,cow714_45,back-right,294.734115,6.704027
cow714,cow714_46,back-right,317.713574,6.713129
cow714,cow714_47,right,347.311112,5.556022
cow714,cow714_48,right,8.254319,23.396329
cow714,cow714_49,right,12.941049,29.209326
cow714,cow714_50,front-right,50.195048,27.835988
cow714,cow714_51,front,76.209653,22.833334
cow714,cow714_52,front,85.223850,27.596116
cow714,cow714_53,front-left,115.192372,22.090094
cow714,cow714_54,front-left,138.471026,24.778036
cow714,cow714_55,front-left,157.377505,21.437661
cow714,cow714_56,left,179.765616,25.587451
cow714,cow714_57,back-left,208.552155,28.605044
cow714,cow714_58,back-left,232.573748,19.926084
cow714,cow714_59,back-left,240.474045,24.845040
cow714,cow714_60,back,272.965483,26.937079
cow714,cow714_61,back,283.880337,20.600177
cow714,cow714_62,back-right,307.846441,22.861982
cow714,cow714_63,right,341.632510,28.238651
cow714,cow714_64,right,9.069848,35.843838
cow714,cow714_65,right,15.155872,42.876377
cow714,cow714_66,front-right,51.797876,40.297748
cow714,cow714_67,front-right,64.302841,42.588638
cow714,cow714_68,front,82.639060,35.200665
cow714,cow714_69,front-left,119.291110,41.718749
cow714,cow714_70,front-left,129.721053,42.664890
cow714,cow714_71,front-left,153.550375,37.524193
cow714,cow714_72,left,188.878202,39.765302
cow714,cow714_73,back-left,205.372341,35.335235
cow714,cow714_74,back-left,226.965490,34.815834
cow714,cow714_75,back,248.150321,36.789578
cow714,cow714_76,back,267.675213,42.759970
cow714,cow714_77,back-right,298.378219,37.047978
cow714,cow714_78,back-right,308.688497,42.612176
cow714,cow714_79,right,341.762093,39.226093
cow714,cow714_80,right,-7.393057,55.677061
cow714,cow714_81,front-right,24.076091,50.851084
cow714,cow714_82,front-right,40.532044,49.557142
cow714,cow714_83,front,75.978710,51.204300
cow714,cow714_84,front,92.254660,57.371393
cow714,cow714_85,front,105.483192,50.914063
cow714,cow714_86,front-left,139.850285,50.359504
cow714,cow714_87,front-left,149.778314,51.197955
cow714,cow714_88,left,183.023832,59.103343
cow714,cow714_89,left,195.853878,59.023815
cow714,cow714_90,back-left,219.582426,50.959122
cow714,cow714_91,back,256.171267,58.391158
cow714,cow714_92,back,267.226422,52.602988
cow714,cow714_93,back-right,297.315161,57.649831
cow714,cow714_94,back-right,311.751931,55.620866
cow714,cow714_95,back-right,329.079442,55.676856
cow716,cow716_0,right,2.251067,-20.903149
cow716,cow716_1,front-right,30.839014,-19.095905
cow716,cow716_2,front-right,39.310205,-19.297246
cow716,cow716_3,front,73.941860,-19.609648
cow716,cow716_4,front,91.821773,-24.055867
cow716,cow716_5,front,111.458886,-20.576273
cow716,cow716_6,front-left,142.272248,-16.701603
cow716,cow716_7,left,166.871640,-22.418479
cow716,cow716_8,left,173.884740,-19.052808
cow716,cow716_9,left,195.521672,-19.964288
cow716,cow716_10,back-left,216.652918,-23.063766
cow716,cow716_11,back-left,238.408251,-23.033270
cow716,cow716_12,back,262.485910,-15.909547
cow716,cow716_13,back,290.760424,-20.283225
cow716,cow716_14,back-right,322.852571,-21.698040
cow716,cow716_15,back-right,327.849215,-20.167702
cow716,cow716_16,right,9.206102,-7.726334
cow716,cow716_17,front-right,32.081274,-6.873243
cow716,cow716_18,front-right,35.754065,-8.023019
cow716,cow716_19,front-right,58.687493,-8.359849
cow716,cow716_20,front,97.055259,-6.890337
cow716,cow716_21,front-left,114.176702,-0.230909
cow716,cow716_22,front-left,130.632188,-4.279296
cow716,cow716_23,left,162.089663,-3.734599
cow716,cow716_24,left,182.568871,-1.137731
cow716,cow716_25,back-left,207.679933,-1.485300
cow716,cow716_26,back-left,227.777573,-5.229365
cow716,cow716_27,back,248.325865,-1.252782
cow716,cow716_28,back,277.847023,-3.892178
cow716,cow716_29,back-right,301.118544,-5.479128
cow716,cow716_30,back-right,320.807639,-2.256228
cow716,cow716_31,back-right,327.769082,-0.919218
cow716,cow716_32,right,-3.696795,6.971133
cow716,cow716_33,right,18.875185,10.614333
cow716,cow716_34,front-right,48.695285,14.025382
cow716,cow716_35,front-right,63.935040,5.323510
cow716,cow716_36,front,93.086874,12.498343
cow716,cow716_37,front,111.232358,11.036605
cow716,cow716_38,front-left,135.780876,7.776187
cow716,cow716_39,front-left,148.676752,11.163388
cow716,cow716_40,left,188.407866,7.277532
cow716,cow716_41,left,195.082994,9.067032
cow716,cow716_42,back-left,233.954152,8.676648
cow716,cow716_43,back-left,239.672374,7.347587
cow716,cow716_44,back,275.906334,6.125569
cow716,cow716_45,back,290.084800,10.001442
cow716,cow716_46,back-right,322.436035,6.828743
cow716,cow716_47,right,340.788589,14.019276
cow716,cow716_48,right,-4.405671,24.217016
cow716,cow716_49,front-right,27.975777,28.257356
cow716,cow716_50,front-right,40.106243,20.340137
cow716,cow716_51,front,68.844667,28.210026
cow716,cow716_52,front,88.605917,29.022183
cow716,cow716_53,front-left,117.854858,27.604791
cow716,cow716_54,front-left,127.487426,21.999607
cow716,cow716_55,left,159.459008,22.328055
cow716,cow716_56,left,189.132402,25.007635
cow716,cow716_57,left,193.383673,28.024289
cow716,cow716_58,back-left,231.404844,20.071840
cow716,cow716_59,back-left,241.031823,25.258078
cow716,cow716_60,back,269.137282,20.347042
cow716,cow716_61,back-right,297.392515,25.752385
cow716,cow716_62,back-right,317.186504,24.401095
cow716,cow716_63,right,340.950775,26.690280
cow716,cow716_64,right,8.270205,40.335013
cow716,cow716_65,right,20.032640,37.234361
cow716,cow716_66,front-right,45.540730,42.903357
cow716,cow716_67,front,70.160601,37.668662
cow716,cow716_68,front,85.815605,38.209624
cow716,cow716_69,front,103.271802,43.763590
cow716,cow716_70,front-left,128.997766,43.995826
cow716,cow716_71,front-left,153.899722,37.966963
cow716,cow716_72,left,188.592693,34.577027
cow716,cow716_73,back-left,205.654061,42.641851
cow716,cow716_74,back-left,224.675612,41.948072
cow716,cow716_75,back,253.332026,35.056552
cow716,cow716_76,back,266.517506,39.679558
cow716,cow716_77,back,284.958272,40.806211
cow716,cow716_78,back-right,317.534414,43.772866
cow716,cow716_79,right,344.008108,43.153635
cow716,cow716_80,right,-8.993055,56.211420
cow716,cow716_81,right,14.070084,53.227639
cow716,cow716_82,front-right,52.808469,49.792756
cow716,cow716_83,front-right,61.572904,59.077549
cow716,cow716_84,front,87.437620,51.898564
cow716,cow716_85,front,106.049499,49.701989
cow716,cow716_86,front-left,140.663706,51.936894
cow716,cow716_87,front-left,151.083215,59.142738
cow716,cow716_88,left,179.959145,50.138705
cow716,cow716_89,back-left,210.343236,56.119021
cow716,cow716_90,back-left,223.909598,49.920264
cow716,cow716_91,back,249.449942,52.990792
cow716,cow716_92,back,276.906494,51.750508
cow716,cow716_93,back,285.391103,52.574106
cow716,cow716_94,back-right,305.953496,51.455911
cow716,cow716_95,right,343.844651,57.732849
cow718,cow718_0,right,-8.164625,-22.132740
cow718,cow718_1,right,12.513325,-24.772372
cow718,cow718_2,front-right,48.291056,-18.138001
cow718,cow718_3,front,69.883710,-19.467641
cow718,cow718_4,front,87.666940,-16.833205
cow718,cow718_5,front-left,113.874132,-21.524260
cow718,cow718_6,front-left,134.251391,-15.065984
cow718,cow718_7,front-left,153.834266,-18.343187
cow718,cow718_8,left,189.903818,-16.301229
cow718,cow718_9,left,194.431615,-17.788528
cow718,cow718_10,back-left,224.034100,-19.377329
cow718,cow718_11,back-left,243.608693,-17.045810
cow718,cow718_12,back,271.419868,-17.107696
cow718,cow718_13,back,290.075358,-17.497806
cow718,cow718_14,back-right,320.045161,-17.648753
cow718,cow718_15,back-right,335.220947,-16.653642
cow718,cow718_16,right,-7.297782,-5.818499
cow718,cow718_17,front-right,22.859888,-1.702018
cow718,cow718_18,front-right,44.630846,-3.383175
cow718,cow718_19,front,69.452108,-9.085262
cow718,cow718_20,front,94.395917,-3.166832
cow718,cow718_21,front,104.263525,-6.042678
cow718,cow718_22,front-left,130.249405,-8.033865
cow718,cow718_23,front-left,157.340124,-8.133170
cow718,cow718_24,left,186.942323,-8.870673
cow718,cow718_25,left,198.110683,-1.235026
cow718,cow718_26,back-left,223.137829,-8.450243
cow718,cow718_27,back,250.887687,-6.708458
cow718,cow718_28,back,270.897924,-8.003214
cow718,cow718_29,back-right,293.080757,-9.327899
cow718,cow718_30,back-right,324.360026,-0.897199
cow718,cow718_31,right,338.318978,-0.748209
cow718,cow718_32,right,5.432061,9.957842
cow718,cow718_33,front-right,24.510918,13.345751
cow718,cow718_34,front-right,39.221730,7.551811
cow718,cow718_35,front,73.239104,11.833122
cow718,cow718_36,front,84.446230,6.724503
cow718,cow718_37,front-left,116.065914,13.234862
cow718,cow718_38,front-left,125.258489,10.572828
cow718,cow718_39,front-left,151.066866,7.556632
cow718,cow718_40,left,181.220924,5.590450
cow718,cow718_41,back-left,208.611913,10.079715
cow718,cow718_42,back-left,219.415067,5.080034
cow718,cow718_43,back,247.875049,14.146580
cow718,cow718_44,back,270.985909,6.423791
cow718,cow718_45,back-right,293.282115,9.201224
cow718,cow718_46,back-right,318.624986,12.460364
cow718,cow718_47,right,340.311899,14.238821
cow718,cow718_48,right,-8.611878,24.751699
cow718,cow718_49,front-right,22.923548,26.672344
cow718,cow718_50,front-right,48.240461,27.034050
cow718,cow718_51,front,76.558872,24.660438
cow718,cow718_52,front,95.644103,23.001612
cow718,cow718_53,front,102.965493,26.285170
cow718,cow718_54,front-left,141.559996,26.109287
cow718,cow718_55,front-left,156.656667,25.111594
cow718,cow718_56,left,186.154345,24.834970
cow718,cow718_57,back-left,207.196296,28.965832
cow718,cow718_58,back-left,228.225955,27.461270
cow718,cow718_59,back,255.946059,27.259693
cow718,cow718_60,back,261.075726,21.671574
cow718,cow718_61,back-right,293.246910,21.592323
cow718,cow718_62,back-right,309.572180,25.190222
cow718,cow718_63,back-right,335.263118,26.358649
cow718,cow718_64,right,-1.572081,41.565730
cow718,cow718_65,right,21.585993,43.670239
cow718,cow718_66,front-right,44.529230,41.940600
cow718,cow718_67,front,73.138571,38.033733
cow718,cow718_68,front,90.674137,36.405753
cow718,cow718_69,front,107.801206,36.022941
cow718,cow718_70,front-left,132.975112,39.067664
cow718,cow718_71,left,162.954728,42.568758
cow718,cow718_72,left,178.303392,41.148629
cow718,cow718_73,left,202.398933,38.450771
cow718,cow718_74,back-left,223.415083,40.932543
cow718,cow718_75,back,252.919633,35.384914
cow718,cow718_76,back,270.667592,35.019150
cow718,cow718_77,back,285.482326,42.028707
cow718,cow718_78,back-right,308.251424,37.115966
cow718,cow718_79,back-right,337.478165,44.066397
cow718,cow718_80,right,5.235176,58.375009
cow718,cow718_81,front-right,28.814600,55.336435
cow718,cow718_82,front-right,53.045504,55.213476
cow718,cow718_83,front-right,64.516856,56.137556
cow718,cow718_84,front,83.611242,53.789806
cow718,cow718_85,front,108.883299,56.004637
cow718,cow718_86,front-left,141.725041,54.476795
cow718,cow718_87,left,159.875248,55.161145
cow718,cow718_88,left,176.833006,53.759599
cow718,cow718_89,back-left,211.198473,52.110590
cow718,cow718_90,back-left,227.670573,53.011569
cow718,cow718_91,back,251.146798,57.566119
cow718,cow718_92,back,275.037844,55.600562
cow718,cow718_93,back,285.812674,57.896872
cow718,cow718_94,back-right,324.783436,49.504367
cow718,cow718_95,back-right,336.284452,58.406967
cow719,cow719_0,right,9.382631,-23.389540
cow719,cow719_1,right,13.289285,-21.146265
cow719,cow719_2,front-right,48.494901,-22.856103
cow719,cow719_3,front-right,58.216257,-15.202826
cow719,cow719_4,front,87.885734,-20.420422
cow719,cow719_5,front-left,121.880966,-23.173961
cow719,cow719_6,front-left,136.372708,-16.139132
cow719,cow719_7,front-left,151.634980,-22.509933
cow719,cow719_8,left,185.025182,-24.590162
cow719,cow719_9,back-left,207.601484,-16.307056
cow719,cow719_10,back-left,230.921942,-20.349759
cow719,cow719_11,back,251.360988,-17.979656
cow719,cow719_12,back,266.006209,-22.816919
cow719,cow719_13,back-right,295.390667,-21.448937
cow719,cow719_14,back-right,314.726218,-24.443253
cow719,cow719_15,back-right,336.866255,-21.500157
cow719,cow719_16,right,9.561352,-2.197229
cow719,cow719_17,front-right,26.772644,-1.653016
cow719,cow719_18,front-right,39.802486,-1.993439
cow719,cow719_19,front-right,58.972744,-1.619821
cow719,cow719_20,front,85.435475,-1.407759
cow719,cow719_21,front,108.199936,-5.810280
cow719,cow719_22,front-left,133.678731,-7.809218
cow719,cow719_23,front-left,150.219473,-4.632610
cow719,cow719_24,left,180.981851,-4.819386
cow719,cow719_25,left,197.664547,-9.448244
cow719,cow719_26,back-left,224.020720,-5.175002
cow719,cow719_27,back-left,240.561492,-7.977250
cow719,cow719_28,back,278.867737,-2.834024
cow719,cow719_29,back,286.186377,-5.030321
cow719,cow719_30,back-right,310.645077,-4.279385
cow719,cow719_31,right,346.174572,-9.011844
cow719,cow719_32,right,-2.138106,9.296654
cow719,cow719_33,front-right,26.937520,8.792263
cow719,cow719_34,front-right,38.956870,10.211949
cow719,cow719_35,front-right,57.604287,7.832028
cow719,cow719_36,front,83.185417,7.690877
cow719,cow719_37,front,109.164489,13.771044
cow719,cow719_38,front-left,132.316298,12.555509
cow719,cow719_39,front-left,152.317642,7.707758
cow719,cow719_40,left,173.532598,10.181382
cow719,cow719_41,left,197.870502,10.383030
cow719,cow719_42,back-left,224.750457,7.731421
cow719,cow719_43,back,256.274222,14.557598
cow719,cow719_44,back,260.474246,8.052342
cow719,cow719_45,back,286.974185,4.938163
cow719,cow719_46,back-right,311.756716,13.956560
cow719,cow719_47,back-right,333.520411,10.658969
cow719,cow719_48,right,0.248297,23.512752
cow719,cow719_49,front-right,31.923631,25.068911
cow719,cow719_50,front-right,35.744974,25.636264
cow719,cow719_51,front,72.668849,20.652110
cow719,cow719_52,front,90.821860,21.872396
cow719,cow719_53,front,107.106307,26.840490
cow719,cow719_54,front-left,128.640842,27.789536
cow719,cow719_55,front-left,153.338512,19.979804
cow719,cow719_56,left,171.764258,26.385926
cow719,cow719_57,left,197.816428,29.191225
cow719,cow719_58,back-left,225.581457,23.411193
cow719,cow719_59,back-left,242.339892,23.260091
cow719,cow719_60,back,268.017739,25.706986
cow719,cow719_61,back,291.333338,29.453510
cow719,cow719_62,back-right,305.572408,20.051823
cow719,cow719_63,back-right,330.230005,27.133702
cow719,cow719_64,right,-5.755944,37.716852
cow719,cow719_65,front-right,31.229541,36.743259
cow719,cow719_66,front-right,46.272717,41.694479
cow719,cow719_67,front,74.785870,41.185458
cow719,cow719_68,front,99.914694,35.433085
cow719,cow719_69,front-left,115.921842,36.022040
cow719,cow719_70,front-left,128.700660,40.228903
cow719,cow719_71,left,161.137988,40.180901
cow719,cow719_72,left,188.021120,43.706654
cow719,cow719_73,back-left,211.692912,38.697760
cow719,cow719_74,back-left,226.940173,37.625087
cow719,cow719_75,back,250.055422,37.201223
cow719,cow719_76,back,278.010401,42.044293
cow719,cow719_77,back-right,296.407113,43.592754
cow719,cow719_78,back-right,323.109089,40.195416
cow719,cow719_79,back-right,333.793387,35.340137
cow719,cow719_80,right,-6.259344,57.503314
cow719,cow719_81,right,19.801389,52.887484
cow719,cow719_82,front-right,53.212814,49.407506
cow719,cow719_83,front-right,65.180952,55.062530
cow719,cow719_84,front,81.891185,55.092125
cow719,cow719_85,front-left,118.667417,55.254528
cow719,cow719_86,front-left,134.306440,53.694859
cow719,cow719_87,left,164.439699,57.880611
cow719,cow719_88,left,189.027637,50.518240
cow719,cow719_89,left,201.829801,52.937525
cow719,cow719_90,back-left,222.026159,55.101508
cow719,cow719_91,back-left,246.529223,57.426731
cow719,cow719_92,back,261.304512,54.741961
cow719,cow719_93,back-right,295.816100,49.313320
cow719,cow719_94,back-right,308.661833,53.873536
cow719,cow719_95,back-right,334.335679,54.111184
cow722,cow722_0,right,2.478475,-19.467173
cow722,cow722_1,right,20.715208,-16.435608
cow722,cow722_2,front-right,50.729112,-22.944234
cow722,cow722_3,front,74.703743,-15.415210
cow722,cow722_4,front,96.013807,-15.002386
cow722,cow722_5,front-left,112.927774,-19.873238
cow722,cow722_6,front-left,134.452802,-16.251487
cow722,cow722_7,left,166.005133,-15.139190
cow722,cow722_8,left,186.306411,-20.767490
cow722,cow722_9,back-left,211.633387,-21.579242
cow722,cow722_10,back-left,225.494608,-22.869324
cow722,cow722_11,back,254.443306,-15.010979
cow722,cow722_12,back,263.284344,-24.729233
cow722,cow722_13,back,287.453145,-24.877884
cow722,cow722_14,back-right,311.847117,-18.240808
cow722,cow722_15,back-right,336.313614,-19.822296
cow722,cow722_16,right,-8.079522,-6.816540
cow722,cow722_17,right,19.747063,-6.225723
cow722,cow722_18,front-right,54.104541,-0.750405
cow722,cow722_19,front-right,61.115136,-5.540907
cow722,cow722_20,front,84.354015,-4.983775
cow722,cow722_21,front,111.692394,-3.985809
cow722,cow722_22,front-left,134.907834,-7.042778
cow722,cow722_23,left,160.505645,-5.618713
cow722,cow722_24,left,175.871105,-6.373907
cow722,cow722_25,left,199.540880,-2.522463
cow722,cow722_26,back-left,224.970009,-5.920088
cow722,cow722_27,back,255.494506,-4.643591
cow722,cow722_28,back,265.071550,-8.442741
cow722,cow722_29,back-right,293.146147,-7.041827
cow722,cow722_30,back-right,311.677924,-2.595256
cow722,cow722_31,right,338.034537,-4.577906
cow722,cow722_32,right,6.620126,4.939746
cow722,cow722_33,right,13.196971,7.035721
cow722,cow722_34,front-right,44.200436,7.975121
cow722,cow722_35,front,68.782896,14.289348
cow722,cow722_36,front,81.711921,12.122427
cow722,cow722_37,front-left,114.774520,12.682347
cow722,cow722_38,front-left,133.377993,5.006587
cow722,cow722_39,left,159.528987,11.189820
cow722,cow722_40,left,172.254116,10.716698
cow722,cow722_41,back-left,204.087426,7.321757
cow722,cow722_42,back-left,225.548989,11.429116
cow722,cow722_43,back,252.388157,14.630631
cow722,cow722_44,back,275.531271,5.642762
cow722,cow722_45,back-right,296.360250,6.642475
cow722,cow722_46,back-right,323.562745,13.845405
cow722,cow722_47,right,345.059869,5.339260
cow722,cow722_48,right,6.556822,23.914476
cow722,cow722_49,right,20.933215,29.194929
cow722,cow722_50,front-right,40.615522,29.308468
cow722,cow722_51,front,72.455938,20.729785
cow722,cow722_52,front,99.193341,22.400516
cow722,cow722_53,front,103.587255,24.677541
cow722,cow722_54,front-left,135.520056,20.084783
